,country,year,d_osv,preds,preds_proba
341,Croatia,2022,0,0,0.0026813830630774524
342,Croatia,2023,0,0,0.0026813830630774524
343,Bosnia-Herzegovina,2017,0,0,0.03108616155699088
344,Bosnia-Herzegovina,2018,0,0,0.09035061529466308
345,Bosnia-Herzegovina,2019,0,0,0.05958067151202661
346,Bosnia-Herzegovina,2020,0,0,0.08460465133258119
347,Bosnia-Herzegovina,2021,0,0,0.08991945054498837
348,Bosnia-Herzegovina,2022,0,0,0.12065512129335328
349,Bosnia-Herzegovina,2023,0,0,0.12972622325471467
350,Slovenia,2017,0,0,0.002660257674171148
351,Slovenia,2018,0,0,0.002684058818100307
352,Slovenia,2019,0,0,0.04817133976514683
353,Slovenia,2020,0,0,0.08966772089320899
354,Slovenia,2021,0,0,0.0644302045709973
355,Slovenia,2022,0,0,0.12681482341921177
356,Slovenia,2023,0,0,0.11492775061089079
357,Greece,2017,0,0,0.030772834850202067
358,Greece,2018,0,0,0.018306776860468672
359,Greece,2019,0,0,0.20251569626364097
360,Greece,2020,0,0,0.19657410867225938
361,Greece,2021,0,0,0.24871492643952142
362,Greece,2022,0,0,0.22532814348821958
363,Greece,2023,0,0,0.21635924830121026
364,Cyprus,2017,0,0,0.00268468316624304
365,Cyprus,2018,0,0,0.0027313405084361205
366,Cyprus,2019,0,0,0.0027313405084361205
367,Cyprus,2020,0,0,0.0034049381836344576
368,Cyprus,2021,0,0,0.22301436148519888
369,Cyprus,2022,0,0,0.1959615418432261
370,Cyprus,2023,0,0,0.19879673792135583
371,Bulgaria,2017,0,0,0.0029990664203431053
372,Bulgaria,2018,0,0,0.0027683457614350463
373,Bulgaria,2019,0,0,0.0035385426235959175
374,Bulgaria,2020,0,0,0.0027819465312386178
375,Bulgaria,2021,0,0,0.0027819465312386178
376,Bulgaria,2022,0,0,0.0029431188045692634
377,Bulgaria,2023,0,0,0.0027423157481831313
378,Moldova,2017,0,0,0.036369831696505144
379,Moldova,2018,0,0,0.09421149064116961
380,Moldova,2019,0,0,0.14447831035147424
381,Moldova,2020,0,0,0.06281284075795503
382,Moldova,2021,0,0,0.08987743248421684
383,Moldova,2022,0,0,0.3620998971303845
384,Moldova,2023,0,0,0.3290190660628001
385,Romania,2017,0,0,0.007533499341819098
386,Romania,2018,0,0,0.013792683927574536
387,Romania,2019,0,0,0.0027217858035476256
388,Romania,2020,0,0,0.0031601033151118043
389,Romania,2021,0,0,0.0027205157861677994
390,Romania,2022,0,0,0.0027467223125636027
391,Romania,2023,0,0,0.0027467223125636027
392,Russia (Soviet Union),2017,0,1,0.6246953541926896
393,Russia (Soviet Union),2018,1,0,0.45338917111668714
394,Russia (Soviet Union),2019,0,0,0.45208937769864777
395,Russia (Soviet Union),2020,1,1,0.5966574283949407
396,Russia (Soviet Union),2021,0,1,0.5171704963633909
397,Russia (Soviet Union),2022,0,0,0.4254632879053204
398,Russia (Soviet Union),2023,0,0,0.40741970050195364
399,Estonia,2017,0,0,0.0037088538922077276
400,Estonia,2018,0,0,0.0035426845633589298
401,Estonia,2019,0,0,0.0031793462166213936
402,Estonia,2020,0,0,0.004819129119193297
403,Estonia,2021,0,0,0.017730024716012413
404,Estonia,2022,0,0,0.11073303992282828
405,Estonia,2023,0,0,0.006752801580952404
406,Latvia,2017,0,0,0.002707589589473256
407,Latvia,2018,0,0,0.003773876752903366
408,Latvia,2019,0,0,0.004047828109586086
409,Latvia,2020,0,0,0.0038935458535456088
410,Latvia,2021,0,0,0.0038462139382435005
411,Latvia,2022,0,0,0.003870639430315393
412,Latvia,2023,0,0,0.004598798976856045
413,Lithuania,2017,0,0,0.002685789627457924
414,Lithuania,2018,0,0,0.0031356778230399126
415,Lithuania,2019,0,0,0.003147547783485866
416,Lithuania,2020,0,0,0.0031237466395567072
417,Lithuania,2021,0,0,0.003204886661652387
418,Lithuania,2022,0,0,0.0037452121257228184
419,Lithuania,2023,0,0,0.003558926473729807
420,Ukraine,2017,0,0,0.19822616545509994
421,Ukraine,2018,0,0,0.29217842247606685
422,Ukraine,2019,0,1,0.6743041850414678
423,Ukraine,2020,0,1,0.7214438878579303
424,Ukraine,2021,0,1,0.7221443062623684
425,Ukraine,2022,1,0,0.25440281479617466
426,Ukraine,2023,1,1,0.6359480896385116
427,Belarus,2017,0,0,0.05256002993649756
428,Belarus,2018,0,0,0.021393268691192124
429,Belarus,2019,0,0,0.04027156190051818
430,Belarus,2020,0,1,0.6003894946562908
431,Belarus,2021,0,1,0.507989368399604
432,Belarus,2022,0,1,0.5510249354701898
433,Belarus,2023,0,1,0.5287144250755564
434,Armenia,2017,0,0,0.13211031397169745
435,Armenia,2018,0,0,0.1083393206569072
436,Armenia,2019,0,0,0.13274593301204685
437,Armenia,2020,0,0,0.25626262911117925
438,Armenia,2021,0,0,0.2582761259064296
439,Armenia,2022,0,0,0.23828732725399845
440,Armenia,2023,0,0,0.312446041195101
441,Georgia,2017,0,0,0.08463018711018551
442,Georgia,2018,0,0,0.07499262325775997
443,Georgia,2019,0,0,0.12667326737519494
444,Georgia,2020,0,0,0.12035738269212959
445,Georgia,2021,0,0,0.174587365434438
446,Georgia,2022,0,0,0.19034716714530292
447,Georgia,2023,1,0,0.14688048552052207
448,Azerbaijan,2017,0,0,0.11044569349782712
449,Azerbaijan,2018,0,0,0.1307012663100289
450,Azerbaijan,2019,0,0,0.16588878281756828
451,Azerbaijan,2020,0,0,0.16001853984274397
452,Azerbaijan,2021,0,0,0.17569958223557963
453,Azerbaijan,2022,0,0,0.19271008596397957
454,Azerbaijan,2023,0,0,0.2067223605070482
455,Finland,2017,0,0,0.0027480644669341464
456,Finland,2018,0,0,0.0028046243748267325
457,Finland,2019,0,0,0.004415655600356706
458,Finland,2020,0,0,0.004402576622216834
459,Finland,2021,0,0,0.005417586596979905
460,Finland,2022,0,0,0.005406613914387608
461,Finland,2023,0,0,0.05100900222269395
462,Sweden,2017,1,0,0.07369580520451198
463,Sweden,2018,0,0,0.07408019816197273
464,Sweden,2019,0,0,0.08418611502866225
465,Sweden,2020,0,0,0.07485502503976253
466,Sweden,2021,0,0,0.0809475870553651
467,Sweden,2022,0,0,0.07613791009550112
468,Sweden,2023,0,0,0.0933919979955576
469,Norway,2017,0,0,0.05016892402302278
470,Norway,2018,0,0,0.07348860901888395
471,Norway,2019,0,0,0.07398244728289317
472,Norway,2020,0,0,0.1010389786628348
473,Norway,2021,0,0,0.09671119120364192
474,Norway,2022,0,0,0.08495447069368521
475,Norway,2023,0,0,0.08499237150553783
476,Denmark,2017,0,0,0.06280297569469337
477,Denmark,2018,0,0,0.06490797817116689
478,Denmark,2019,0,0,0.0631744467199534
479,Denmark,2020,0,0,0.06271010793837836
480,Denmark,2021,0,0,0.06271010793837836
481,Denmark,2022,0,0,0.06271010793837836
482,Denmark,2023,0,0,0.0689287407519667
483,Iceland,2017,0,0,0.0607821469850167
484,Iceland,2018,0,0,0.05591198494624925
485,Iceland,2019,0,0,0.06148758814443789
486,Iceland,2020,0,0,0.06148758814443789
487,Iceland,2021,0,0,0.046033717858955985
488,Iceland,2022,0,0,0.01124450315862472
489,Iceland,2023,0,0,0.02485199918707279
490,Cabo Verde,2017,0,0,0.0027073746267049473
491,Cabo Verde,2018,0,0,0.0027073746267049473
492,Cabo Verde,2019,0,0,0.0027073746267049473
493,Cabo Verde,2020,0,0,0.0027073746267049473
494,Cabo Verde,2021,0,0,0.0027073746267049473
495,Cabo Verde,2022,0,0,0.0027073746267049473
496,Cabo Verde,2023,0,0,0.0027073746267049473
497,Guinea-Bissau,2017,0,0,0.09873794298734084
498,Guinea-Bissau,2018,0,0,0.06505470382878152
499,Guinea-Bissau,2019,0,0,0.08746713596963596
500,Guinea-Bissau,2020,0,0,0.10138422742606293
501,Guinea-Bissau,2021,0,0,0.15250316173560455
502,Guinea-Bissau,2022,0,0,0.21110393349130294
503,Guinea-Bissau,2023,0,0,0.21254440875152003
504,Equatorial Guinea,2017,0,0,0.1397434863217599
505,Equatorial Guinea,2018,0,0,0.13693671975746532
506,Equatorial Guinea,2019,0,0,0.13814547944006003
507,Equatorial Guinea,2020,0,0,0.16754607538821725
508,Equatorial Guinea,2021,0,0,0.14626216006592252
509,Equatorial Guinea,2022,0,0,0.17830237067865953
510,Equatorial Guinea,2023,0,0,0.18016584421596468
511,Gambia,2017,0,0,0.05292972338331776
512,Gambia,2018,0,0,0.05377694399837822
513,Gambia,2019,0,0,0.005424954777231411
514,Gambia,2020,0,0,0.0054625720962450846
515,Gambia,2021,0,0,0.031233796221231076
516,Gambia,2022,0,0,0.012530007295672722
517,Gambia,2023,0,0,0.024756095841761413
518,Mali,2017,1,1,0.9546224401076918
519,Mali,2018,1,1,0.9473757778943107
520,Mali,2019,1,1,0.9415941823971343
521,Mali,2020,1,1,0.8926834870151773
522,Mali,2021,1,1,0.915415355144571
523,Mali,2022,1,1,0.9158082855642511
524,Mali,2023,1,1,0.9151443548111673
525,Senegal,2017,0,0,0.03871648370252343
526,Senegal,2018,1,0,0.044070364674992146
