,country,year,d_sb,preds,preds_proba
573,Burkina Faso,2023,1,1,0.7979039634405816
574,Liberia,2017,0,0,8.395080198455931e-05
575,Liberia,2018,0,0,6.756346058671183e-05
576,Liberia,2019,0,0,5.754266744093432e-05
577,Liberia,2020,0,0,5.693452205531133e-05
578,Liberia,2021,0,0,8.140971185520729e-05
579,Liberia,2022,0,0,0.0003313831175853313
580,Liberia,2023,0,0,0.0005035909672890959
581,Sierra Leone,2017,0,0,0.00045854631247490543
582,Sierra Leone,2018,0,0,0.00022949207967296544
583,Sierra Leone,2019,0,0,0.0007676086716012165
584,Sierra Leone,2020,0,0,0.000255570978501872
585,Sierra Leone,2021,0,0,0.00017918082926789562
586,Sierra Leone,2022,0,0,0.00011639395106452563
587,Sierra Leone,2023,0,0,0.000572747092187218
588,Ghana,2017,0,0,0.0012325957692831718
589,Ghana,2018,0,0,0.08151879704093891
590,Ghana,2019,0,0,0.07042612630170206
591,Ghana,2020,0,0,0.06906847248289404
592,Ghana,2021,0,0,0.06617066497673996
593,Ghana,2022,0,0,0.06910814456681778
594,Ghana,2023,0,0,0.07548882503255536
595,Togo,2017,0,0,0.00020120563475402387
596,Togo,2018,0,0,0.07995375950172803
597,Togo,2019,0,0,0.07488401639342988
598,Togo,2020,0,0,0.10804758896784665
599,Togo,2021,0,0,0.08151879704093891
600,Togo,2022,1,0,0.07042612630170206
601,Togo,2023,1,1,0.7979039634405816
602,Cameroon,2017,1,1,0.8903290945192878
603,Cameroon,2018,1,1,0.8831364716849722
604,Cameroon,2019,1,1,0.8844386175791094
605,Cameroon,2020,1,1,0.885699356851578
606,Cameroon,2021,1,1,0.966454566109154
607,Cameroon,2022,1,1,0.9659242796247973
608,Cameroon,2023,1,1,0.7979039634405816
609,Nigeria,2017,1,1,0.8903290945192878
610,Nigeria,2018,1,1,0.8831364716849722
611,Nigeria,2019,1,1,0.8844386175791094
612,Nigeria,2020,1,1,0.885699356851578
613,Nigeria,2021,1,1,0.966454566109154
614,Nigeria,2022,1,1,0.9659242796247973
615,Nigeria,2023,1,1,0.7979039634405816
616,Gabon,2017,0,0,0.07270638571930561
617,Gabon,2018,0,0,0.07995375950172803
618,Gabon,2019,0,0,0.07488401639342988
619,Gabon,2020,0,0,0.10804758896784665
620,Gabon,2021,0,0,0.08151879704093891
621,Gabon,2022,0,0,0.07042612630170206
622,Gabon,2023,0,0,0.06906847248289404
623,Central African Republic,2017,1,0,0.3006823421621723
624,Central African Republic,2018,1,1,0.8831364716849722
625,Central African Republic,2019,1,1,0.8844386175791094
626,Central African Republic,2020,1,1,0.885699356851578
627,Central African Republic,2021,1,1,0.966454566109154
628,Central African Republic,2022,1,1,0.9659242796247973
629,Central African Republic,2023,1,1,0.7979039634405816
630,Chad,2017,1,1,0.8903290945192878
631,Chad,2018,1,1,0.8831364716849722
632,Chad,2019,1,1,0.8844386175791094
633,Chad,2020,1,1,0.885699356851578
634,Chad,2021,1,1,0.966454566109154
635,Chad,2022,1,1,0.9659242796247973
636,Chad,2023,1,1,0.7979039634405816
637,Congo,2017,1,1,0.8903290945192878
638,Congo,2018,0,1,0.8831364716849722
639,Congo,2019,0,0,0.4678976338835499
640,Congo,2020,0,0,0.09162326257862258
641,Congo,2021,0,0,0.31678759504984594
642,Congo,2022,1,0,0.11704252781028308
643,Congo,2023,0,1,0.7979039634405816
644,DR Congo (Zaire),2017,1,1,0.8903290945192878
645,DR Congo (Zaire),2018,1,1,0.8831364716849722
646,DR Congo (Zaire),2019,1,1,0.8844386175791094
647,DR Congo (Zaire),2020,1,1,0.885699356851578
648,DR Congo (Zaire),2021,1,1,0.966454566109154
649,DR Congo (Zaire),2022,1,1,0.9659242796247973
650,DR Congo (Zaire),2023,1,1,0.7979039634405816
651,Uganda,2017,0,0,0.035891754291770356
652,Uganda,2018,0,0,0.01929165545080645
653,Uganda,2019,0,0,0.02217414538484931
654,Uganda,2020,0,0,0.028932012542911542
655,Uganda,2021,1,0,0.017238373102901768
656,Uganda,2022,1,1,0.885699356851578
657,Uganda,2023,1,1,0.966454566109154
658,Kenya,2017,1,1,0.8848581023919407
659,Kenya,2018,1,1,0.9573503521217805
660,Kenya,2019,1,1,0.9303609830210321
661,Kenya,2020,1,1,0.8903290945192878
662,Kenya,2021,1,1,0.8831364716849722
663,Kenya,2022,1,1,0.8844386175791094
664,Kenya,2023,1,1,0.885699356851578
665,Tanzania,2017,0,0,0.07834005399971863
666,Tanzania,2018,0,0,0.07270638571930561
667,Tanzania,2019,0,0,0.07995375950172803
668,Tanzania,2020,1,0,0.07488401639342988
669,Tanzania,2021,1,1,0.885699356851578
670,Tanzania,2022,1,1,0.966454566109154
671,Tanzania,2023,0,1,0.9659242796247973
672,Burundi,2017,1,1,0.9573503521217805
673,Burundi,2018,1,1,0.9303609830210321
674,Burundi,2019,1,1,0.8903290945192878
675,Burundi,2020,1,1,0.8831364716849722
676,Burundi,2021,1,1,0.8844386175791094
677,Burundi,2022,1,1,0.885699356851578
678,Burundi,2023,1,1,0.966454566109154
679,Rwanda,2017,0,0,0.20623353857161442
680,Rwanda,2018,1,0,0.12571753194028978
681,Rwanda,2019,1,1,0.8903290945192878
682,Rwanda,2020,0,1,0.8831364716849722
683,Rwanda,2021,1,0,0.4678976338835499
684,Rwanda,2022,1,1,0.885699356851578
685,Rwanda,2023,0,1,0.966454566109154
686,Somalia,2017,1,1,0.8903290945192878
687,Somalia,2018,1,1,0.8831364716849722
688,Somalia,2019,1,1,0.8844386175791094
689,Somalia,2020,1,1,0.885699356851578
690,Somalia,2021,1,1,0.966454566109154
691,Somalia,2022,1,1,0.9659242796247973
692,Somalia,2023,1,1,0.7979039634405816
693,Djibouti,2017,0,0,0.003420652471617684
694,Djibouti,2018,0,0,0.01056742104814176
695,Djibouti,2019,0,0,0.022487614890255622
696,Djibouti,2020,0,0,0.021735033692954014
697,Djibouti,2021,0,0,0.012457450929507952
698,Djibouti,2022,0,0,0.023551212699874726
699,Djibouti,2023,0,0,0.011085233281106461
700,Ethiopia,2017,0,1,0.9208333493833846
701,Ethiopia,2018,1,0,0.006583942787166511
702,Ethiopia,2019,1,1,0.868699024400259
703,Ethiopia,2020,1,1,0.9199427585924181
704,Ethiopia,2021,1,1,0.9486617625113616
705,Ethiopia,2022,1,1,0.9501900600481239
706,Ethiopia,2023,1,1,0.9501900600481239
707,Eritrea,2017,0,0,0.008137818276758309
708,Eritrea,2018,0,0,0.007627659665465045
709,Eritrea,2019,0,0,0.005517982524913764
710,Eritrea,2020,0,0,0.0029341195465668454
711,Eritrea,2021,0,0,0.0027657383774776284
712,Eritrea,2022,1,0,0.0031564348425360757
713,Eritrea,2023,0,1,0.8674265618743836
714,Angola,2017,1,1,0.8888148200261025
715,Angola,2018,1,1,0.8074654306251268
716,Angola,2019,1,1,0.7346011329794438
717,Angola,2020,1,1,0.7656752544322001
718,Angola,2021,0,1,0.7411485791274546
719,Angola,2022,1,0,0.4939945503439578
720,Angola,2023,0,1,0.9096953657242737
721,Mozambique,2017,0,1,0.9764404047527886
722,Mozambique,2018,1,1,0.5157146830206886
723,Mozambique,2019,1,1,0.8354781025134076
724,Mozambique,2020,1,1,0.7996829785435586
725,Mozambique,2021,1,1,0.7411485791274546
726,Mozambique,2022,1,1,0.8409122976391401
727,Mozambique,2023,1,1,0.9096953657242737
728,Zambia,2017,0,0,0.010341818516994061
729,Zambia,2018,0,0,0.050401910761189515
730,Zambia,2019,0,0,0.0440784431162817
731,Zambia,2020,0,0,0.07834005399971863
732,Zambia,2021,0,0,0.07270638571930561
733,Zambia,2022,0,0,0.07995375950172803
734,Zambia,2023,0,0,0.07488401639342988
735,Zimbabwe,2017,0,0,0.009504969164604271
736,Zimbabwe,2018,0,0,8.177136000840652e-05
737,Zimbabwe,2019,0,0,0.050401910761189515
738,Zimbabwe,2020,0,0,0.0440784431162817
739,Zimbabwe,2021,0,0,0.07834005399971863
740,Zimbabwe,2022,0,0,0.07270638571930561
741,Zimbabwe,2023,0,0,0.07995375950172803
742,Malawi,2017,0,0,0.010341818516994061
743,Malawi,2018,0,0,0.00019626425190803442
744,Malawi,2019,0,0,0.0440784431162817
745,Malawi,2020,0,0,0.07834005399971863
746,Malawi,2021,0,0,0.07270638571930561
747,Malawi,2022,0,0,0.07995375950172803
748,Malawi,2023,0,0,0.07488401639342988
749,South Africa,2017,0,0,0.013244504931161406
750,South Africa,2018,0,0,1.4887773486267276e-05
751,South Africa,2019,0,0,0.013244504931161406
752,South Africa,2020,0,0,0.013244504931161406
753,South Africa,2021,0,0,0.013244504931161406
754,South Africa,2022,0,0,0.013244504931161406
755,South Africa,2023,0,0,0.013244504931161406
756,Namibia,2017,0,0,0.0029341195465668454
757,Namibia,2018,0,0,0.0027657383774776284
758,Namibia,2019,0,0,0.0031564348425360757
759,Namibia,2020,0,0,0.007578876420575376
760,Namibia,2021,0,0,0.0048787377093140955
761,Namibia,2022,0,0,0.018285166563076858
762,Namibia,2023,0,0,0.043367207270525454
763,Lesotho,2017,0,0,0.0001329094691012791
764,Lesotho,2018,0,0,0.00015473577170993725
765,Lesotho,2019,0,0,7.999735616434681e-05
766,Lesotho,2020,0,0,0.0005468931488289897
767,Lesotho,2021,0,0,0.0016223787748662112
768,Lesotho,2022,0,0,0.0003488361739693503
769,Lesotho,2023,0,0,0.0004585657439371005
770,Botswana,2017,0,0,8.177136000840652e-05
771,Botswana,2018,0,0,8.177136000840652e-05
772,Botswana,2019,0,0,8.177136000840652e-05
773,Botswana,2020,0,0,0.00019626425190803442
774,Botswana,2021,0,0,0.00019626425190803442
775,Botswana,2022,0,0,0.00019626425190803442
776,Botswana,2023,0,0,0.00020120563475402387
777,eSwatini,2017,0,0,0.009536598480583325
778,eSwatini,2018,0,0,8.177136000840652e-05
779,eSwatini,2019,0,0,0.009504969164604271
780,eSwatini,2020,0,0,0.009504969164604271
781,eSwatini,2021,0,0,0.010341818516994061
782,eSwatini,2022,0,0,0.050401910761189515
783,eSwatini,2023,0,0,0.0440784431162817
784,Madagascar,2017,0,0,0.00020120563475402387
785,Madagascar,2018,0,0,0.0008738513746643377
786,Madagascar,2019,0,0,0.0008738513746643377
787,Madagascar,2020,0,0,0.0012325957692831718
788,Madagascar,2021,0,0,0.0008738513746643377
789,Madagascar,2022,0,0,0.0008738513746643377
790,Madagascar,2023,0,0,0.0010233282057555187
791,Comoros,2017,0,0,0.00012972484095742146
792,Comoros,2018,0,0,9.575283389124401e-05
793,Comoros,2019,0,0,0.00050861079386558
794,Comoros,2020,0,0,0.00013050114105840784
795,Comoros,2021,0,0,8.053317180792734e-05
796,Comoros,2022,0,0,7.630269545629015e-05
797,Comoros,2023,0,0,7.630269545629015e-05
798,Mauritius,2017,0,0,8.177136000840652e-05
799,Mauritius,2018,0,0,8.177136000840652e-05
800,Mauritius,2019,0,0,8.177136000840652e-05
801,Mauritius,2020,0,0,8.177136000840652e-05
802,Mauritius,2021,0,0,8.177136000840652e-05
803,Mauritius,2022,0,0,0.00019626425190803442
804,Mauritius,2023,0,0,0.00019626425190803442
805,Morocco,2017,0,0,0.1507645903649775
806,Morocco,2018,0,0,0.11311013903491111
807,Morocco,2019,0,0,0.06906847248289404
808,Morocco,2020,1,0,0.06617066497673996
809,Morocco,2021,1,1,0.9929000239076048
810,Morocco,2022,1,1,0.9929000239076048
811,Morocco,2023,1,1,0.9929000239076048
812,Algeria,2017,1,1,0.9573503521217805
813,Algeria,2018,1,1,0.9303609830210321
814,Algeria,2019,1,1,0.8903290945192878
815,Algeria,2020,1,1,0.8831364716849722
816,Algeria,2021,1,1,0.8844386175791094
817,Algeria,2022,1,1,0.885699356851578
818,Algeria,2023,1,1,0.966454566109154
819,Tunisia,2017,1,1,0.966454566109154
820,Tunisia,2018,1,1,0.9659242796247973
821,Tunisia,2019,1,1,0.7979039634405816
822,Tunisia,2020,1,1,0.9923279243043888
823,Tunisia,2021,1,1,0.9929000239076048
824,Tunisia,2022,1,1,0.9929000239076048
825,Tunisia,2023,1,1,0.9929000239076048
826,Libya,2017,1,1,0.9929000239076048
827,Libya,2018,1,1,0.9929000239076048
828,Libya,2019,1,1,0.9929000239076048
829,Libya,2020,1,1,0.9928732519378572
830,Libya,2021,1,1,0.9922520287830019
831,Libya,2022,1,1,0.9918685027032285
832,Libya,2023,1,1,0.9926532560664572
833,Sudan,2017,1,1,0.966454566109154
834,Sudan,2018,1,1,0.9659242796247973
835,Sudan,2019,1,1,0.7979039634405816
836,Sudan,2020,1,1,0.9923279243043888
837,Sudan,2021,1,1,0.9929000239076048
838,Sudan,2022,1,1,0.9929000239076048
839,Sudan,2023,1,1,0.9929000239076048
840,South Sudan,2017,1,1,0.8288210933196258
841,South Sudan,2018,1,1,0.7650748394752169
842,South Sudan,2019,1,1,0.9367577346135744
843,South Sudan,2020,1,1,0.9571965776261723
844,South Sudan,2021,1,0,0.40765728012044683
845,South Sudan,2022,1,0,0.15209325091732767
846,South Sudan,2023,1,0,0.15790436740206473
847,Iran,2017,1,1,0.8013214848841717
848,Iran,2018,1,1,0.8013214848841717
849,Iran,2019,1,1,0.8013214848841717
850,Iran,2020,1,1,0.8013214848841717
851,Iran,2021,1,1,0.8013214848841717
852,Iran,2022,1,1,0.8013214848841717
853,Iran,2023,1,1,0.8013214848841717
854,Turkey,2017,1,1,0.8013214848841717
855,Turkey,2018,1,1,0.8013214848841717
856,Turkey,2019,1,1,0.8013214848841717
857,Turkey,2020,1,1,0.8013214848841717
858,Turkey,2021,1,1,0.8013214848841717
859,Turkey,2022,1,1,0.8013214848841717
860,Turkey,2023,1,1,0.8013214848841717
861,Iraq,2017,1,1,0.9355904350254597
862,Iraq,2018,1,1,0.9102738152180097
863,Iraq,2019,1,1,0.7797778568517767
864,Iraq,2020,1,1,0.8011033571233361
865,Iraq,2021,1,1,0.7838632015370154
866,Iraq,2022,1,1,0.887741636589007
867,Iraq,2023,1,1,0.9424582929064096
868,Egypt,2017,1,1,0.9570134222927824
869,Egypt,2018,1,1,0.9570134222927824
870,Egypt,2019,1,1,0.9570134222927824
871,Egypt,2020,1,1,0.9570134222927824
872,Egypt,2021,1,1,0.9570134222927824
873,Egypt,2022,1,1,0.9570134222927824
874,Egypt,2023,1,1,0.9570134222927824
875,Syria,2017,1,1,0.9918685027032285
876,Syria,2018,1,1,0.9926532560664572
877,Syria,2019,1,1,0.9925842667597997
878,Syria,2020,1,1,0.9925842667597997
879,Syria,2021,1,1,0.9925842667597997
880,Syria,2022,1,1,0.8333686198793089
881,Syria,2023,1,1,0.9383892930065947
882,Lebanon,2017,1,1,0.9925842667597997
883,Lebanon,2018,1,1,0.9925842667597997
884,Lebanon,2019,0,1,0.9925842667597997
885,Lebanon,2020,1,0,0.0033701816245798287
886,Lebanon,2021,0,1,0.9383892930065947
887,Lebanon,2022,0,0,0.003646179916273187
888,Lebanon,2023,1,0,0.017023909400091606
889,Jordan,2017,0,1,0.9918685027032285
890,Jordan,2018,0,0,0.008553197692470212
891,Jordan,2019,0,0,0.01688358662946669
892,Jordan,2020,0,0,0.04451895169053548
893,Jordan,2021,0,0,0.02335462217607305
894,Jordan,2022,0,0,0.036830614536314976
895,Jordan,2023,0,0,0.05113584143139767
896,Israel,2017,1,1,0.9928732519378572
897,Israel,2018,1,1,0.9922520287830019
898,Israel,2019,1,1,0.9918685027032285
899,Israel,2020,1,1,0.9926532560664572
900,Israel,2021,1,1,0.9925842667597997
901,Israel,2022,1,1,0.9925842667597997
902,Israel,2023,1,1,0.9925842667597997
903,Saudi Arabia,2017,1,1,0.9355904350254597
904,Saudi Arabia,2018,1,1,0.9102738152180097
905,Saudi Arabia,2019,1,1,0.7797778568517767
906,Saudi Arabia,2020,0,1,0.8011033571233361
907,Saudi Arabia,2021,1,0,0.0029136354801315364
908,Saudi Arabia,2022,0,1,0.887741636589007
909,Saudi Arabia,2023,1,0,0.004345716105037274
910,Yemen (North Yemen),2017,1,1,0.9570134222927824
911,Yemen (North Yemen),2018,1,1,0.9570134222927824
912,Yemen (North Yemen),2019,1,1,0.9570134222927824
913,Yemen (North Yemen),2020,1,1,0.9570134222927824
914,Yemen (North Yemen),2021,1,1,0.947987228296955
915,Yemen (North Yemen),2022,1,1,0.9561165613062356
916,Yemen (North Yemen),2023,1,1,0.6814729079500362
917,Kuwait,2017,0,0,0.07834005399971863
918,Kuwait,2018,0,0,0.07270638571930561
919,Kuwait,2019,0,0,0.07995375950172803
920,Kuwait,2020,0,0,0.07488401639342988
921,Kuwait,2021,0,0,0.10804758896784665
922,Kuwait,2022,0,0,0.08151879704093891
923,Kuwait,2023,0,0,0.07042612630170206
924,Bahrain,2017,0,0,7.630269545629015e-05
925,Bahrain,2018,0,0,7.630269545629015e-05
926,Bahrain,2019,0,0,7.630269545629015e-05
927,Bahrain,2020,0,0,8.177136000840652e-05
928,Bahrain,2021,0,0,8.177136000840652e-05
929,Bahrain,2022,0,0,8.177136000840652e-05
930,Bahrain,2023,0,0,8.177136000840652e-05
931,Qatar,2017,0,0,0.009413145455496428
932,Qatar,2018,0,0,0.009254617044569848
933,Qatar,2019,0,0,0.01313055116267776
934,Qatar,2020,0,0,0.009536598480583325
935,Qatar,2021,0,0,8.177136000840652e-05
936,Qatar,2022,0,0,0.009504969164604271
937,Qatar,2023,0,0,8.177136000840652e-05
938,United Arab Emirates,2017,0,0,0.11511551900885152
939,United Arab Emirates,2018,0,0,0.09561772991922986
940,United Arab Emirates,2019,0,0,0.1694675532004146
941,United Arab Emirates,2020,0,0,0.1302687047772211
942,United Arab Emirates,2021,0,0,0.004946913840346794
943,United Arab Emirates,2022,1,0,0.028006606350283188
944,United Arab Emirates,2023,0,1,0.993705649976247
945,Oman,2017,0,0,0.040003393054327166
946,Oman,2018,0,0,0.040003393054327166
947,Oman,2019,0,0,0.040003393054327166
948,Oman,2020,0,0,0.040003393054327166
949,Oman,2021,0,0,0.040003393054327166
950,Oman,2022,0,0,0.040003393054327166
951,Oman,2023,0,0,0.040003393054327166
952,Afghanistan,2017,1,1,0.9570134222927824
953,Afghanistan,2018,1,1,0.9570134222927824
954,Afghanistan,2019,1,1,0.9570134222927824
955,Afghanistan,2020,1,1,0.9570134222927824
956,Afghanistan,2021,1,1,0.9570134222927824
957,Afghanistan,2022,1,1,0.9570134222927824
958,Afghanistan,2023,1,1,0.9561165613062356
959,Turkmenistan,2017,0,0,0.0078241394949142
960,Turkmenistan,2018,0,0,0.0061480665852107165
961,Turkmenistan,2019,0,0,0.004600857713243354
962,Turkmenistan,2020,0,0,0.004915531397626286
963,Turkmenistan,2021,0,0,0.005102377436490261
964,Turkmenistan,2022,0,0,0.004767549334846017
965,Turkmenistan,2023,0,0,0.0047242889813772755
966,Tajikistan,2017,0,0,0.017239887221799886
967,Tajikistan,2018,0,0,0.03270594120579889
968,Tajikistan,2019,0,0,0.03842938903151076
969,Tajikistan,2020,0,0,0.011231836784464343
970,Tajikistan,2021,0,0,0.012914422759620873
971,Tajikistan,2022,0,0,0.009887671028222052
972,Tajikistan,2023,0,0,0.021403078747053123
973,Kyrgyzstan,2017,0,0,0.006048691526141612
974,Kyrgyzstan,2018,0,0,0.018136552126470907
975,Kyrgyzstan,2019,0,0,0.006039005620123729
976,Kyrgyzstan,2020,0,0,0.00825606105738853
977,Kyrgyzstan,2021,0,0,0.000577318395719747
978,Kyrgyzstan,2022,0,0,0.0005417472308117874
979,Kyrgyzstan,2023,0,0,0.0014251622075301344
980,Uzbekistan,2017,0,0,0.013090502675638514
981,Uzbekistan,2018,0,0,0.010938270480220185
982,Uzbekistan,2019,0,0,0.022942438072957053
983,Uzbekistan,2020,0,0,0.0491361059355696
984,Uzbekistan,2021,0,0,0.01835705272583928
985,Uzbekistan,2022,0,0,0.010759635301528311
986,Uzbekistan,2023,0,0,0.005279133907671615
987,Kazakhstan,2017,0,0,0.0078241394949142
988,Kazakhstan,2018,0,0,0.0061480665852107165
989,Kazakhstan,2019,0,0,0.004600857713243354
990,Kazakhstan,2020,0,0,0.004915531397626286
991,Kazakhstan,2021,0,0,0.005102377436490261
992,Kazakhstan,2022,0,0,0.004767549334846017
993,Kazakhstan,2023,0,0,0.0047242889813772755
994,China,2017,1,0,0.12463954268000574
995,China,2018,0,1,0.8013214848841717
996,China,2019,0,0,0.12463954268000574
997,China,2020,0,0,0.20198267452216928
998,China,2021,0,0,0.15158432199311844
999,China,2022,0,0,0.23407084744722487
1000,China,2023,1,0,0.26566539802116984
1001,Mongolia,2017,0,0,0.01438052884745438
1002,Mongolia,2018,0,0,0.012796074437887862
1003,Mongolia,2019,0,0,0.012796074437887862
1004,Mongolia,2020,0,0,0.012796074437887862
1005,Mongolia,2021,0,0,0.012796074437887862
1006,Mongolia,2022,0,0,0.012796074437887862
1007,Mongolia,2023,0,0,0.012796074437887862
1008,South Korea,2017,0,0,0.023907129509049278
1009,South Korea,2018,0,0,0.05987062525033154
1010,South Korea,2019,0,0,0.02884030842859132
1011,South Korea,2020,0,0,0.019029645747973487
1012,South Korea,2021,0,0,0.013753113610454804
1013,South Korea,2022,0,0,0.0130057294549989
1014,South Korea,2023,0,0,0.011959391637360635
1015,Japan,2017,0,0,0.0001381430350633014
1016,Japan,2018,0,0,0.0001381430350633014
1017,Japan,2019,0,0,0.0001381430350633014
1018,Japan,2020,0,0,0.0001381430350633014
1019,Japan,2021,0,0,0.0001381430350633014
1020,Japan,2022,0,0,0.0001381430350633014
1021,Japan,2023,0,0,0.0001381430350633014
1022,India,2017,1,1,0.9922520287830019
1023,India,2018,1,1,0.9918685027032285
1024,India,2019,1,1,0.9926532560664572
1025,India,2020,1,1,0.9925842667597997
1026,India,2021,1,1,0.9925842667597997
1027,India,2022,1,1,0.9925842667597997
1028,India,2023,1,1,0.8333686198793089
1029,Bhutan,2017,0,0,0.03350003309488407
1030,Bhutan,2018,0,0,0.1722303180340441
1031,Bhutan,2019,0,0,0.1573723228142922
1032,Bhutan,2020,0,0,0.22522932635046444
1033,Bhutan,2021,0,0,0.18149240778928186
1034,Bhutan,2022,0,0,0.14686389401056832
1035,Bhutan,2023,0,0,0.14421341193298964
1036,Pakistan,2017,1,1,0.9922520287830019
1037,Pakistan,2018,1,1,0.9918685027032285
1038,Pakistan,2019,1,1,0.9926532560664572
1039,Pakistan,2020,1,1,0.9925842667597997
1040,Pakistan,2021,1,1,0.9925842667597997
1041,Pakistan,2022,1,1,0.9925842667597997
1042,Pakistan,2023,1,1,0.8333686198793089
1043,Bangladesh,2017,1,1,0.7411485791274546
1044,Bangladesh,2018,1,1,0.8409122976391401
1045,Bangladesh,2019,1,1,0.9096953657242737
1046,Bangladesh,2020,1,1,0.8061364305073344
1047,Bangladesh,2021,0,1,0.9666192175757908
1048,Bangladesh,2022,1,0,0.341234734273764
1049,Bangladesh,2023,0,1,0.8044123735410723
1050,Myanmar (Burma),2017,1,1,0.9928732519378572
1051,Myanmar (Burma),2018,1,1,0.9922520287830019
1052,Myanmar (Burma),2019,1,1,0.9918685027032285
1053,Myanmar (Burma),2020,1,1,0.9926532560664572
1054,Myanmar (Burma),2021,1,1,0.9925842667597997
1055,Myanmar (Burma),2022,1,1,0.9925842667597997
1056,Myanmar (Burma),2023,1,1,0.9925842667597997
1057,Sri Lanka,2017,0,0,0.08966365646861031
1058,Sri Lanka,2018,0,0,0.12346709568461539
1059,Sri Lanka,2019,0,0,0.08103894169948454
1060,Sri Lanka,2020,0,0,0.07425665595070514
1061,Sri Lanka,2021,0,0,0.061762261607043
1062,Sri Lanka,2022,0,0,0.1599832942976639
1063,Sri Lanka,2023,0,0,0.018666831127379865
1064,Maldives,2017,0,0,8.177136000840652e-05
1065,Maldives,2018,0,0,8.177136000840652e-05
1066,Maldives,2019,0,0,0.00019626425190803442
1067,Maldives,2020,0,0,0.00019626425190803442
1068,Maldives,2021,0,0,0.00019626425190803442
1069,Maldives,2022,0,0,0.00020120563475402387
1070,Maldives,2023,0,0,0.0008738513746643377
1071,Nepal,2017,0,0,0.14712147301751183
1072,Nepal,2018,0,0,0.10578850567787407
1073,Nepal,2019,0,0,0.10488369997079298
1074,Nepal,2020,0,0,0.11033100348310093
1075,Nepal,2021,0,0,0.10100184362743429
1076,Nepal,2022,0,0,0.10208684467157665
1077,Nepal,2023,0,0,0.10384944129861864
1078,Thailand,2017,1,1,0.8013214848841717
1079,Thailand,2018,1,1,0.8013214848841717
1080,Thailand,2019,1,1,0.8013214848841717
1081,Thailand,2020,1,1,0.8013214848841717
1082,Thailand,2021,1,1,0.8013214848841717
1083,Thailand,2022,1,1,0.8013214848841717
1084,Thailand,2023,1,1,0.8013214848841717
1085,Cambodia (Kampuchea),2017,0,0,0.01400269547523962
1086,Cambodia (Kampuchea),2018,0,0,0.023763647192751
1087,Cambodia (Kampuchea),2019,0,0,0.016186787415089943
1088,Cambodia (Kampuchea),2020,0,0,0.018581848808576034
1089,Cambodia (Kampuchea),2021,0,0,0.1530122364624611
1090,Cambodia (Kampuchea),2022,0,0,0.20945967824944742
1091,Cambodia (Kampuchea),2023,0,0,0.22126017229062642
1092,Laos,2017,0,0,0.014151049954288022
1093,Laos,2018,0,0,0.01412607245857242
1094,Laos,2019,0,0,0.015546169440238245
1095,Laos,2020,0,0,0.022674772428880448
1096,Laos,2021,0,0,0.0184236737600371
1097,Laos,2022,0,0,0.02739971996344841
1098,Laos,2023,0,0,0.271720186014812
1099,Vietnam,2017,0,0,0.0010233282057555187
1100,Vietnam,2018,0,0,0.06617066497673996
1101,Vietnam,2019,0,0,0.0009112205824371329
1102,Vietnam,2020,0,0,0.0013596510757106755
1103,Vietnam,2021,0,0,0.0013596510757106755
1104,Vietnam,2022,0,0,0.013816894158729876
1105,Vietnam,2023,0,0,0.023907129509049278
1106,Malaysia,2017,1,0,0.3090131662777559
1107,Malaysia,2018,0,1,0.966454566109154
1108,Malaysia,2019,0,0,0.3963269525334548
1109,Malaysia,2020,0,0,0.17830692353708857
1110,Malaysia,2021,0,0,0.38267867344834844
1111,Malaysia,2022,0,0,0.10729180061987532
1112,Malaysia,2023,0,0,0.07250024700317943
1113,Singapore,2017,0,0,8.177136000840652e-05
1114,Singapore,2018,0,0,8.177136000840652e-05
1115,Singapore,2019,0,0,0.00019626425190803442
1116,Singapore,2020,0,0,0.00019626425190803442
1117,Singapore,2021,0,0,0.00019626425190803442
1118,Singapore,2022,0,0,0.00020120563475402387
1119,Singapore,2023,0,0,0.0008738513746643377
1120,Philippines,2017,1,0,0.4309479104187157
1121,Philippines,2018,1,0,0.42659599925066105
1122,Philippines,2019,1,0,0.42480227727756686
1123,Philippines,2020,1,0,0.38712593020660085
1124,Philippines,2021,1,0,0.2011163519849613
1125,Philippines,2022,1,0,0.1842977172066853
1126,Philippines,2023,1,0,0.16865745811351138
1127,Indonesia,2017,1,0,0.03804749490632975
1128,Indonesia,2018,1,1,0.9925842667597997
1129,Indonesia,2019,1,0,0.38712593020660085
1130,Indonesia,2020,1,0,0.2011163519849613
1131,Indonesia,2021,1,0,0.1842977172066853
1132,Indonesia,2022,1,0,0.16865745811351138
1133,Indonesia,2023,1,0,0.11877021934302183
1134,East Timor,2017,0,0,0.00026425443392022577
1135,East Timor,2018,0,0,0.0019462711755109132
1136,East Timor,2019,0,0,0.002048853314495057
1137,East Timor,2020,0,0,0.0022037801769527686
1138,East Timor,2021,0,0,0.005241041557386059
1139,East Timor,2022,0,0,0.003536682020655686
1140,East Timor,2023,0,0,0.0037241072521271316
1141,Australia,2017,0,0,1.4887773486267276e-05
1142,Australia,2018,1,0,1.4887773486267276e-05
1143,Australia,2019,0,1,0.6782423318495051
1144,Australia,2020,0,0,0.19634151140977255
1145,Australia,2021,0,0,0.0036037516354894116
1146,Australia,2022,0,0,0.0008800978597835991
1147,Australia,2023,0,0,0.0015320471684144132
