,country,year,d_civil_conflict,preds,preds_proba
581,Sierra Leone,2017,0,0,0.12992125984251968
582,Sierra Leone,2018,0,0,0.1389201349831271
583,Sierra Leone,2019,0,0,0.20416197975253092
584,Sierra Leone,2020,0,0,0.172103487064117
585,Sierra Leone,2021,0,0,0.2266591676040495
586,Sierra Leone,2022,0,0,0.24296962879640044
587,Sierra Leone,2023,0,0,0.1856017997750281
588,Ghana,2017,0,0,0.12598425196850394
589,Ghana,2018,0,0,0.32002249718785153
590,Ghana,2019,0,0,0.2840269966254218
591,Ghana,2020,0,0,0.30202474690663667
592,Ghana,2021,0,0,0.3042744656917885
593,Ghana,2022,0,0,0.3217097862767154
594,Ghana,2023,0,0,0.32902137232845896
595,Togo,2017,0,0,0.03374578177727784
596,Togo,2018,0,0,0.02249718785151856
597,Togo,2019,0,0,0.02924634420697413
598,Togo,2020,0,0,0.05399325084364454
599,Togo,2021,0,0,0.043869516310461196
600,Togo,2022,1,0,0.05736782902137233
601,Togo,2023,1,0,0.10011248593925759
602,Cameroon,2017,1,1,0.5579302587176603
603,Cameroon,2018,1,1,0.5112485939257593
604,Cameroon,2019,1,0,0.4881889763779528
605,Cameroon,2020,1,1,0.515748031496063
606,Cameroon,2021,1,1,0.5224971878515186
607,Cameroon,2022,1,1,0.5095613048368954
608,Cameroon,2023,1,1,0.5292463442069741
609,Nigeria,2017,1,1,0.7800899887514061
610,Nigeria,2018,1,1,0.7592800899887514
611,Nigeria,2019,1,1,0.7474690663667042
612,Nigeria,2020,1,1,0.718785151856018
613,Nigeria,2021,1,1,0.7103487064116986
614,Nigeria,2022,1,1,0.6974128233970753
615,Nigeria,2023,1,1,0.6827896512935883
616,Gabon,2017,0,0,0.2013498312710911
617,Gabon,2018,0,0,0.2373453318335208
618,Gabon,2019,0,0,0.31664791901012374
619,Gabon,2020,0,0,0.3543307086614173
620,Gabon,2021,0,0,0.3172103487064117
621,Gabon,2022,0,0,0.31158605174353204
622,Gabon,2023,0,0,0.25534308211473566
623,Central African Republic,2017,1,0,0.406636670416198
624,Central African Republic,2018,1,0,0.40101237345331836
625,Central African Republic,2019,1,0,0.4595050618672666
626,Central African Republic,2020,1,0,0.39763779527559057
627,Central African Republic,2021,1,0,0.484251968503937
628,Central African Republic,2022,1,1,0.5281214848143982
629,Central African Republic,2023,1,0,0.4566929133858268
630,Chad,2017,1,0,0.3008998875140607
631,Chad,2018,1,0,0.35883014623172105
632,Chad,2019,1,0,0.3143982002249719
633,Chad,2020,1,0,0.2997750281214848
634,Chad,2021,1,0,0.24296962879640044
635,Chad,2022,1,0,0.2980877390326209
636,Chad,2023,1,0,0.37851518560179975
637,Congo,2017,0,0,0.38976377952755903
638,Congo,2018,0,0,0.3250843644544432
639,Congo,2019,0,0,0.28965129358830144
640,Congo,2020,0,0,0.4415073115860517
641,Congo,2021,0,0,0.30821147356580425
642,Congo,2022,0,0,0.31214848143982005
643,Congo,2023,0,0,0.2857142857142857
644,DR Congo (Zaire),2017,1,1,0.6850393700787402
645,DR Congo (Zaire),2018,1,1,0.5978627671541057
646,DR Congo (Zaire),2019,1,1,0.5843644544431946
647,DR Congo (Zaire),2020,1,1,0.562429696287964
648,DR Congo (Zaire),2021,1,1,0.531496062992126
649,DR Congo (Zaire),2022,1,1,0.5292463442069741
650,DR Congo (Zaire),2023,1,1,0.5382452193475815
651,Uganda,2017,0,0,0.14791901012373454
652,Uganda,2018,0,0,0.1766029246344207
653,Uganda,2019,0,0,0.19966254218222723
654,Uganda,2020,0,0,0.21034870641169853
655,Uganda,2021,0,0,0.2080989876265467
656,Uganda,2022,0,0,0.19460067491563554
657,Uganda,2023,0,0,0.22384701912260968
658,Kenya,2017,1,1,0.5416197975253093
659,Kenya,2018,1,1,0.6181102362204725
660,Kenya,2019,1,1,0.5922384701912261
661,Kenya,2020,1,0,0.46400449943757033
662,Kenya,2021,1,0,0.4583802024746907
663,Kenya,2022,1,0,0.45556805399325084
664,Kenya,2023,1,0,0.46794150731158607
665,Tanzania,2017,0,0,0.06805399325084364
666,Tanzania,2018,0,0,0.09336332958380203
667,Tanzania,2019,0,0,0.10517435320584927
668,Tanzania,2020,0,0,0.4128233970753656
669,Tanzania,2021,0,0,0.16929133858267717
670,Tanzania,2022,0,0,0.34926884139482567
671,Tanzania,2023,0,0,0.3262092238470191
672,Burundi,2017,0,0,0.31158605174353204
673,Burundi,2018,0,0,0.3695163104611924
674,Burundi,2019,0,0,0.3678290213723285
675,Burundi,2020,1,0,0.48200224971878514
676,Burundi,2021,0,0,0.46794150731158607
677,Burundi,2022,0,0,0.4881889763779528
678,Burundi,2023,1,0,0.4578177727784027
679,Rwanda,2017,0,0,0.07705286839145106
680,Rwanda,2018,0,0,0.06580427446569179
681,Rwanda,2019,0,0,0.06299212598425197
682,Rwanda,2020,0,0,0.12710911136107986
683,Rwanda,2021,0,0,0.13104611923509563
684,Rwanda,2022,0,0,0.09111361079865017
685,Rwanda,2023,0,0,0.13948256467941508
686,Somalia,2017,1,1,0.8413948256467941
687,Somalia,2018,1,1,0.7024746906636671
688,Somalia,2019,1,1,0.6619797525309337
689,Somalia,2020,1,1,0.6827896512935883
690,Somalia,2021,1,1,0.6231721034870641
691,Somalia,2022,1,0,0.4358830146231721
692,Somalia,2023,1,0,0.3498312710911136
693,Djibouti,2017,0,0,0.06355455568053993
694,Djibouti,2018,0,0,0.09055118110236221
695,Djibouti,2019,0,0,0.0860517435320585
696,Djibouti,2020,0,0,0.08492688413948256
697,Djibouti,2021,0,0,0.0843644544431946
698,Djibouti,2022,0,0,0.11304836895388076
699,Djibouti,2023,0,0,0.1968503937007874
700,Ethiopia,2017,0,0,0.26321709786276715
701,Ethiopia,2018,0,0,0.24803149606299213
702,Ethiopia,2019,1,0,0.25646794150731156
703,Ethiopia,2020,1,0,0.2857142857142857
704,Ethiopia,2021,1,0,0.2823397075365579
705,Ethiopia,2022,1,0,0.2980877390326209
706,Ethiopia,2023,1,0,0.312710911136108
707,Eritrea,2017,0,0,0.10573678290213723
708,Eritrea,2018,0,0,0.08717660292463442
709,Eritrea,2019,0,0,0.08492688413948256
710,Eritrea,2020,0,0,0.08323959505061868
711,Eritrea,2021,0,0,0.0843644544431946
712,Eritrea,2022,0,0,0.08098987626546682
713,Eritrea,2023,0,0,0.1220472440944882
714,Angola,2017,0,0,0.23115860517435322
715,Angola,2018,0,0,0.296400449943757
716,Angola,2019,0,0,0.36051743532058494
717,Angola,2020,0,0,0.4454443194600675
718,Angola,2021,0,0,0.3515185601799775
719,Angola,2022,0,0,0.35826771653543305
720,Angola,2023,0,0,0.37401574803149606
721,Mozambique,2017,0,1,0.610236220472441
722,Mozambique,2018,1,1,0.5714285714285714
723,Mozambique,2019,1,1,0.5044994375703037
724,Mozambique,2020,1,0,0.4746906636670416
725,Mozambique,2021,1,1,0.5101237345331834
726,Mozambique,2022,1,1,0.5646794150731158
727,Mozambique,2023,1,1,0.5016872890888638
728,Zambia,2017,0,0,0.05174353205849269
729,Zambia,2018,0,0,0.05736782902137233
730,Zambia,2019,0,0,0.06355455568053993
731,Zambia,2020,0,0,0.09280089988751405
732,Zambia,2021,0,0,0.10292463442069741
733,Zambia,2022,0,0,0.14679415073115862
734,Zambia,2023,0,0,0.15691788526434194
735,Zimbabwe,2017,0,0,0.046681664791901015
736,Zimbabwe,2018,0,0,0.06186726659167604
737,Zimbabwe,2019,0,0,0.172103487064117
738,Zimbabwe,2020,0,0,0.27896512935883017
739,Zimbabwe,2021,0,0,0.2530933633295838
740,Zimbabwe,2022,0,0,0.1220472440944882
741,Zimbabwe,2023,0,0,0.2992125984251969
742,Malawi,2017,0,0,0.08267716535433071
743,Malawi,2018,0,0,0.10236220472440945
744,Malawi,2019,0,0,0.10686164229471316
745,Malawi,2020,0,0,0.12598425196850394
746,Malawi,2021,0,0,0.12598425196850394
747,Malawi,2022,0,0,0.13835770528683913
748,Malawi,2023,0,0,0.16197975253093364
749,South Africa,2017,0,0,0.07930258717660292
750,South Africa,2018,0,0,0.0686164229471316
751,South Africa,2019,0,0,0.09505061867266591
752,South Africa,2020,0,0,0.1529808773903262
753,South Africa,2021,0,0,0.1732283464566929
754,South Africa,2022,0,0,0.17097862767154107
755,South Africa,2023,0,0,0.21428571428571427
756,Namibia,2017,0,0,0.021372328458942633
757,Namibia,2018,0,0,0.031496062992125984
758,Namibia,2019,0,0,0.032058492688413945
759,Namibia,2020,0,0,0.06580427446569179
760,Namibia,2021,0,0,0.047806524184476944
761,Namibia,2022,0,0,0.05680539932508436
762,Namibia,2023,0,0,0.140607424071991
763,Lesotho,2017,0,0,0.049493813273340834
764,Lesotho,2018,0,0,0.02080989876265467
765,Lesotho,2019,0,0,0.023622047244094488
766,Lesotho,2020,0,0,0.05736782902137233
767,Lesotho,2021,0,0,0.07536557930258718
768,Lesotho,2022,0,0,0.0984251968503937
769,Lesotho,2023,0,0,0.14679415073115862
770,Botswana,2017,0,0,0.030371203599550055
771,Botswana,2018,0,0,0.02699662542182227
772,Botswana,2019,0,0,0.07536557930258718
773,Botswana,2020,0,0,0.11023622047244094
774,Botswana,2021,0,0,0.08098987626546682
775,Botswana,2022,0,0,0.0984251968503937
776,Botswana,2023,0,0,0.16141732283464566
777,eSwatini,2017,0,0,0.012373453318335208
778,eSwatini,2018,0,0,0.01968503937007874
779,eSwatini,2019,0,0,0.023622047244094488
780,eSwatini,2020,0,0,0.08155230596175478
781,eSwatini,2021,0,0,0.12260967379077616
782,eSwatini,2022,0,0,0.16029246344206974
783,eSwatini,2023,0,0,0.18110236220472442
784,Madagascar,2017,0,0,0.03374578177727784
785,Madagascar,2018,0,0,0.051181102362204724
786,Madagascar,2019,0,0,0.06355455568053993
787,Madagascar,2020,0,0,0.22890888638920134
788,Madagascar,2021,0,0,0.13104611923509563
789,Madagascar,2022,0,0,0.11529808773903262
790,Madagascar,2023,0,0,0.15354330708661418
791,Comoros,2017,0,0,0.02530933633295838
792,Comoros,2018,0,0,0.07705286839145106
793,Comoros,2019,0,0,0.11754780652418448
794,Comoros,2020,0,0,0.16422947131608548
795,Comoros,2021,0,0,0.14960629921259844
796,Comoros,2022,0,0,0.1529808773903262
797,Comoros,2023,0,0,0.15916760404949382
798,Mauritius,2017,0,0,0.02080989876265467
799,Mauritius,2018,0,0,0.025871766029246346
800,Mauritius,2019,0,0,0.02924634420697413
801,Mauritius,2020,0,0,0.11642294713160854
802,Mauritius,2021,0,0,0.0421822272215973
803,Mauritius,2022,0,0,0.0686164229471316
804,Mauritius,2023,0,0,0.09280089988751405
805,Morocco,2017,0,0,0.021372328458942633
806,Morocco,2018,0,0,0.04274465691788527
807,Morocco,2019,0,0,0.09730033745781777
808,Morocco,2020,0,0,0.10011248593925759
809,Morocco,2021,0,0,0.13160854893138357
810,Morocco,2022,0,0,0.0984251968503937
811,Morocco,2023,0,0,0.14510686164229472
812,Algeria,2017,1,1,0.8301462317210349
813,Algeria,2018,1,1,0.8048368953880765
814,Algeria,2019,0,1,0.7530933633295838
815,Algeria,2020,1,1,0.5618672665916761
816,Algeria,2021,0,1,0.6946006749156356
817,Algeria,2022,0,1,0.7238470191226096
818,Algeria,2023,0,1,0.6659167604049494
819,Tunisia,2017,0,1,0.6850393700787402
820,Tunisia,2018,0,1,0.6265466816647919
821,Tunisia,2019,0,1,0.5365579302587177
822,Tunisia,2020,0,1,0.5483689538807649
823,Tunisia,2021,0,1,0.5056242969628797
824,Tunisia,2022,0,1,0.5404949381327334
825,Tunisia,2023,0,1,0.545556805399325
826,Libya,2017,1,0,0.3942632170978628
827,Libya,2018,1,1,0.5089988751406074
828,Libya,2019,1,1,0.5798650168728909
829,Libya,2020,1,1,0.7452193475815523
830,Libya,2021,0,0,0.4921259842519685
831,Libya,2022,0,1,0.5506186726659168
832,Libya,2023,0,0,0.47412823397075365
833,Sudan,2017,1,1,0.8818897637795275
834,Sudan,2018,1,1,0.8076490438695163
835,Sudan,2019,0,1,0.7755905511811023
836,Sudan,2020,1,1,0.7570303712035995
837,Sudan,2021,1,1,0.7232845894263217
838,Sudan,2022,1,1,0.6366704161979753
839,Sudan,2023,1,1,0.6991001124859393
840,South Sudan,2017,1,1,0.6372328458942632
841,South Sudan,2018,1,0,0.4145106861642295
842,South Sudan,2019,1,0,0.3712035995500562
843,South Sudan,2020,1,0,0.34026996625421824
844,South Sudan,2021,1,0,0.3458942632170979
845,South Sudan,2022,0,0,0.38188976377952755
846,South Sudan,2023,0,0,0.3762654668166479
847,Iran,2017,1,1,0.5674915635545557
848,Iran,2018,1,1,0.5686164229471317
849,Iran,2019,1,0,0.4955005624296963
850,Iran,2020,1,0,0.42575928008998876
851,Iran,2021,1,0,0.49100112485939257
852,Iran,2022,1,1,0.5106861642294713
853,Iran,2023,1,1,0.5016872890888638
854,Turkey,2017,1,0,0.36501687289088863
855,Turkey,2018,1,0,0.2266591676040495
856,Turkey,2019,1,0,0.2547806524184477
857,Turkey,2020,1,0,0.21934758155230596
858,Turkey,2021,1,0,0.2514060742407199
859,Turkey,2022,1,0,0.23397075365579303
860,Turkey,2023,1,0,0.23397075365579303
861,Iraq,2017,1,1,0.5663667041619798
862,Iraq,2018,1,1,0.5410573678290214
863,Iraq,2019,1,1,0.6214848143982002
864,Iraq,2020,1,1,0.6417322834645669
865,Iraq,2021,1,1,0.5764904386951631
866,Iraq,2022,1,1,0.53037120359955
867,Iraq,2023,1,1,0.592800899887514
868,Egypt,2017,1,1,0.5281214848143982
869,Egypt,2018,1,0,0.3863892013498313
870,Egypt,2019,1,0,0.36501687289088863
871,Egypt,2020,1,0,0.453318335208099
872,Egypt,2021,1,0,0.4415073115860517
873,Egypt,2022,1,0,0.4094488188976378
874,Egypt,2023,0,0,0.4094488188976378
875,Syria,2017,1,1,0.6276715410573678
876,Syria,2018,1,1,0.7154105736782902
877,Syria,2019,1,1,0.7024746906636671
878,Syria,2020,1,1,0.7952755905511811
879,Syria,2021,1,1,0.7142857142857143
880,Syria,2022,1,1,0.7401574803149606
881,Syria,2023,1,1,0.7103487064116986
882,Lebanon,2017,1,0,0.23115860517435322
883,Lebanon,2018,0,0,0.23678290213723285
884,Lebanon,2019,0,0,0.30877390326209225
885,Lebanon,2020,0,0,0.37232845894263217
886,Lebanon,2021,0,0,0.40832395950506184
887,Lebanon,2022,0,0,0.28065241844769406
888,Lebanon,2023,1,0,0.2840269966254218
889,Jordan,2017,0,0,0.19010123734533182
890,Jordan,2018,0,0,0.21822272215973004
891,Jordan,2019,0,0,0.21653543307086615
892,Jordan,2020,0,0,0.2722159730033746
893,Jordan,2021,0,0,0.2508436445444319
894,Jordan,2022,0,0,0.1670416197975253
895,Jordan,2023,0,0,0.2249718785151856
896,Israel,2017,0,0,0.3863892013498313
897,Israel,2018,1,0,0.3526434195725534
898,Israel,2019,1,0,0.3892013498312711
899,Israel,2020,0,0,0.31046119235095615
900,Israel,2021,1,0,0.29358830146231724
901,Israel,2022,1,0,0.390888638920135
902,Israel,2023,1,0,0.4049493813273341
903,Saudi Arabia,2017,1,1,0.5545556805399325
904,Saudi Arabia,2018,0,0,0.48031496062992124
905,Saudi Arabia,2019,0,0,0.4403824521934758
906,Saudi Arabia,2020,0,0,0.40832395950506184
907,Saudi Arabia,2021,0,0,0.3880764904386952
908,Saudi Arabia,2022,0,0,0.38863892013498313
909,Saudi Arabia,2023,0,0,0.3942632170978628
910,Yemen (North Yemen),2017,1,1,0.7367829021372329
911,Yemen (North Yemen),2018,1,1,0.6501687289088864
912,Yemen (North Yemen),2019,1,1,0.6580427446569179
913,Yemen (North Yemen),2020,1,1,0.6597300337457818
914,Yemen (North Yemen),2021,1,1,0.6625421822272216
915,Yemen (North Yemen),2022,1,1,0.656355455568054
916,Yemen (North Yemen),2023,1,1,0.6445444319460067
917,Kuwait,2017,0,0,0.15185601799775028
918,Kuwait,2018,0,0,0.18616422947131608
919,Kuwait,2019,0,0,0.20528683914510687
920,Kuwait,2020,0,0,0.19460067491563554
921,Kuwait,2021,0,0,0.187289088863892
922,Kuwait,2022,0,0,0.23565804274465693
923,Kuwait,2023,0,0,0.25984251968503935
924,Bahrain,2017,0,0,0.05849268841394826
925,Bahrain,2018,0,0,0.14510686164229472
926,Bahrain,2019,0,0,0.17772778402699663
927,Bahrain,2020,0,0,0.12992125984251968
928,Bahrain,2021,0,0,0.08380202474690664
929,Bahrain,2022,0,0,0.18335208098987626
930,Bahrain,2023,0,0,0.22215973003374578
931,Qatar,2017,0,0,0.11304836895388076
932,Qatar,2018,0,0,0.1704161979752531
933,Qatar,2019,0,0,0.10573678290213723
934,Qatar,2020,0,0,0.07311586051743532
935,Qatar,2021,0,0,0.11754780652418448
936,Qatar,2022,0,0,0.1732283464566929
937,Qatar,2023,0,0,0.22215973003374578
938,United Arab Emirates,2017,0,0,0.06917885264341957
939,United Arab Emirates,2018,0,0,0.15579302587176602
940,United Arab Emirates,2019,0,0,0.10011248593925759
941,United Arab Emirates,2020,0,0,0.10573678290213723
942,United Arab Emirates,2021,0,0,0.06805399325084364
943,United Arab Emirates,2022,0,0,0.2013498312710911
944,United Arab Emirates,2023,0,0,0.2739032620922385
945,Oman,2017,0,0,0.033183352080989874
946,Oman,2018,0,0,0.06186726659167604
947,Oman,2019,0,0,0.08773903262092239
948,Oman,2020,0,0,0.07874015748031496
949,Oman,2021,0,0,0.10067491563554555
950,Oman,2022,0,0,0.1597300337457818
951,Oman,2023,0,0,0.20528683914510687
952,Afghanistan,2017,1,1,0.7671541057367829
953,Afghanistan,2018,1,1,0.8020247469066367
954,Afghanistan,2019,1,1,0.7868391451068616
955,Afghanistan,2020,1,1,0.5731158605174353
956,Afghanistan,2021,1,1,0.5596175478065242
957,Afghanistan,2022,1,0,0.48256467941507314
958,Afghanistan,2023,1,1,0.5264341957255343
959,Turkmenistan,2017,0,0,0.09730033745781777
960,Turkmenistan,2018,0,0,0.12992125984251968
961,Turkmenistan,2019,0,0,0.29865016872890887
962,Turkmenistan,2020,0,0,0.33858267716535434
963,Turkmenistan,2021,0,0,0.35095613048368957
964,Turkmenistan,2022,0,0,0.3380202474690664
965,Turkmenistan,2023,0,0,0.35714285714285715
966,Tajikistan,2017,0,0,0.21034870641169853
967,Tajikistan,2018,0,0,0.24746906636670415
968,Tajikistan,2019,0,0,0.24296962879640044
969,Tajikistan,2020,0,0,0.20866141732283464
970,Tajikistan,2021,0,0,0.29190101237345334
971,Tajikistan,2022,0,0,0.2469066366704162
972,Tajikistan,2023,0,0,0.2845894263217098
973,Kyrgyzstan,2017,0,0,0.03655793025871766
974,Kyrgyzstan,2018,0,0,0.03880764904386952
975,Kyrgyzstan,2019,0,0,0.04443194600674916
976,Kyrgyzstan,2020,0,0,0.11586051743532058
977,Kyrgyzstan,2021,0,0,0.10573678290213723
978,Kyrgyzstan,2022,0,0,0.14454443194600675
979,Kyrgyzstan,2023,0,0,0.1704161979752531
980,Uzbekistan,2017,0,0,0.09336332958380203
981,Uzbekistan,2018,0,0,0.2879640044994376
982,Uzbekistan,2019,0,0,0.3211473565804274
983,Uzbekistan,2020,0,0,0.3059617547806524
984,Uzbekistan,2021,0,0,0.3228346456692913
985,Uzbekistan,2022,0,0,0.3498312710911136
986,Uzbekistan,2023,0,0,0.3953880764904387
987,Kazakhstan,2017,0,0,0.17716535433070865
988,Kazakhstan,2018,0,0,0.23622047244094488
989,Kazakhstan,2019,0,0,0.1687289088863892
990,Kazakhstan,2020,0,0,0.23959505061867267
991,Kazakhstan,2021,0,0,0.3577052868391451
992,Kazakhstan,2022,0,0,0.27334083239595053
993,Kazakhstan,2023,0,0,0.29302587176602923
994,China,2017,0,0,0.14735658042744657
995,China,2018,0,0,0.18222722159730034
996,China,2019,0,0,0.18953880764904388
997,China,2020,0,0,0.19291338582677164
998,China,2021,0,0,0.20359955005624297
999,China,2022,0,0,0.20528683914510687
1000,China,2023,0,0,0.23509561304836896
1001,Mongolia,2017,0,0,0.04611923509561305
1002,Mongolia,2018,0,0,0.08267716535433071
1003,Mongolia,2019,0,0,0.12092238470191226
1004,Mongolia,2020,0,0,0.1062992125984252
1005,Mongolia,2021,0,0,0.11586051743532058
1006,Mongolia,2022,0,0,0.12879640044994375
1007,Mongolia,2023,0,0,0.1608548931383577
1008,South Korea,2017,0,0,0.0044994375703037125
1009,South Korea,2018,0,0,0.010123734533183352
1010,South Korea,2019,0,0,0.019122609673790775
1011,South Korea,2020,0,0,0.03993250843644545
1012,South Korea,2021,0,0,0.025871766029246346
1013,South Korea,2022,0,0,0.049493813273340834
1014,South Korea,2023,0,0,0.1141732283464567
1015,Japan,2017,0,0,0.001687289088863892
1016,Japan,2018,0,0,0.008998875140607425
1017,Japan,2019,0,0,0.01799775028121485
1018,Japan,2020,0,0,0.07142857142857142
1019,Japan,2021,0,0,0.07142857142857142
1020,Japan,2022,0,0,0.18222722159730034
1021,Japan,2023,0,0,0.218785151856018
1022,India,2017,1,1,0.7935883014623172
1023,India,2018,1,1,0.6417322834645669
1024,India,2019,1,1,0.6760404949381328
1025,India,2020,1,1,0.6811023622047244
1026,India,2021,1,1,0.547806524184477
1027,India,2022,1,0,0.4431946006749156
1028,India,2023,1,1,0.5196850393700787
1029,Bhutan,2017,0,0,0.02530933633295838
1030,Bhutan,2018,0,0,0.0359955005624297
1031,Bhutan,2019,0,0,0.046681664791901015
1032,Bhutan,2020,0,0,0.11923509561304838
1033,Bhutan,2021,0,0,0.08773903262092239
1034,Bhutan,2022,0,0,0.12823397075365578
1035,Bhutan,2023,0,0,0.14341957255343082
1036,Pakistan,2017,1,1,0.9206974128233971
1037,Pakistan,2018,1,1,0.90607424071991
1038,Pakistan,2019,1,1,0.9336332958380202
1039,Pakistan,2020,1,1,0.9302587176602924
1040,Pakistan,2021,1,1,0.937007874015748
1041,Pakistan,2022,1,1,0.8835770528683915
1042,Pakistan,2023,1,1,0.8503937007874016
1043,Bangladesh,2017,1,1,0.6400449943757031
1044,Bangladesh,2018,0,1,0.6394825646794151
1045,Bangladesh,2019,0,1,0.6231721034870641
1046,Bangladesh,2020,0,1,0.5641169853768279
1047,Bangladesh,2021,0,1,0.592800899887514
1048,Bangladesh,2022,0,1,0.6276715410573678
1049,Bangladesh,2023,0,1,0.6214848143982002
1050,Myanmar (Burma),2017,1,1,0.6029246344206974
1051,Myanmar (Burma),2018,1,1,0.7789651293588301
1052,Myanmar (Burma),2019,1,1,0.7379077615298087
1053,Myanmar (Burma),2020,1,1,0.6467941507311586
1054,Myanmar (Burma),2021,1,1,0.6462317210348706
1055,Myanmar (Burma),2022,1,1,0.609673790776153
1056,Myanmar (Burma),2023,1,1,0.6029246344206974
1057,Sri Lanka,2017,0,0,0.06580427446569179
1058,Sri Lanka,2018,0,0,0.06805399325084364
1059,Sri Lanka,2019,0,0,0.11023622047244094
1060,Sri Lanka,2020,0,0,0.19460067491563554
1061,Sri Lanka,2021,0,0,0.17547806524184478
1062,Sri Lanka,2022,0,0,0.21034870641169853
1063,Sri Lanka,2023,0,0,0.250281214848144
1064,Maldives,2017,0,0,0.00843644544431946
1065,Maldives,2018,0,0,0.016310461192350956
1066,Maldives,2019,0,0,0.017435320584926885
1067,Maldives,2020,0,0,0.27671541057367827
1068,Maldives,2021,0,0,0.0281214848143982
1069,Maldives,2022,0,0,0.03880764904386952
1070,Maldives,2023,0,0,0.07086614173228346
1071,Nepal,2017,0,0,0.11473565804274466
1072,Nepal,2018,0,0,0.2215973003374578
1073,Nepal,2019,0,0,0.2215973003374578
1074,Nepal,2020,0,0,0.25703037120359956
1075,Nepal,2021,0,0,0.26490438695163104
1076,Nepal,2022,0,0,0.23115860517435322
1077,Nepal,2023,0,0,0.27165354330708663
1078,Thailand,2017,1,0,0.4431946006749156
1079,Thailand,2018,1,0,0.33352080989876265
1080,Thailand,2019,1,0,0.2952755905511811
1081,Thailand,2020,1,0,0.19178852643419572
1082,Thailand,2021,1,0,0.296400449943757
1083,Thailand,2022,1,0,0.30202474690663667
1084,Thailand,2023,1,0,0.4251968503937008
1085,Cambodia (Kampuchea),2017,0,0,0.043869516310461196
1086,Cambodia (Kampuchea),2018,0,0,0.03993250843644545
1087,Cambodia (Kampuchea),2019,0,0,0.02530933633295838
1088,Cambodia (Kampuchea),2020,0,0,0.048368953880764905
1089,Cambodia (Kampuchea),2021,0,0,0.04161979752530934
1090,Cambodia (Kampuchea),2022,0,0,0.05343082114735658
1091,Cambodia (Kampuchea),2023,0,0,0.08323959505061868
1092,Laos,2017,0,0,0.01124859392575928
1093,Laos,2018,0,0,0.01124859392575928
1094,Laos,2019,0,0,0.014623172103487065
1095,Laos,2020,0,0,0.02249718785151856
1096,Laos,2021,0,0,0.021934758155230598
1097,Laos,2022,0,0,0.09167604049493813
1098,Laos,2023,0,0,0.13835770528683913
1099,Vietnam,2017,0,0,0.1439820022497188
1100,Vietnam,2018,0,0,0.22947131608548932
1101,Vietnam,2019,0,0,0.21822272215973004
1102,Vietnam,2020,0,0,0.26827896512935884
1103,Vietnam,2021,0,0,0.3228346456692913
1104,Vietnam,2022,0,0,0.35995500562429694
1105,Vietnam,2023,0,0,0.3458942632170979
1106,Malaysia,2017,0,0,0.16141732283464566
1107,Malaysia,2018,0,0,0.172103487064117
1108,Malaysia,2019,0,0,0.17716535433070865
1109,Malaysia,2020,0,0,0.20697412823397077
1110,Malaysia,2021,0,0,0.2739032620922385
1111,Malaysia,2022,0,0,0.21597300337457817
1112,Malaysia,2023,0,0,0.2075365579302587
1113,Singapore,2017,0,0,0.02249718785151856
1114,Singapore,2018,0,0,0.050056242969628795
1115,Singapore,2019,0,0,0.04274465691788527
1116,Singapore,2020,0,0,0.04049493813273341
1117,Singapore,2021,0,0,0.10236220472440945
1118,Singapore,2022,0,0,0.07761529808773904
1119,Singapore,2023,0,0,0.21597300337457817
1120,Philippines,2017,1,0,0.4263217097862767
1121,Philippines,2018,1,0,0.36670416197975253
1122,Philippines,2019,1,0,0.3565804274465692
1123,Philippines,2020,1,0,0.34533183352080987
1124,Philippines,2021,1,0,0.26040494938132736
1125,Philippines,2022,1,0,0.2525309336332958
1126,Philippines,2023,1,0,0.2823397075365579
1127,Indonesia,2017,0,0,0.15523059617547807
1128,Indonesia,2018,0,0,0.14960629921259844
1129,Indonesia,2019,0,0,0.25984251968503935
1130,Indonesia,2020,0,0,0.2840269966254218
1131,Indonesia,2021,1,0,0.2761529808773903
1132,Indonesia,2022,1,0,0.2575928008998875
1133,Indonesia,2023,1,0,0.27727784026996627
1134,East Timor,2017,0,0,0.09448818897637795
1135,East Timor,2018,0,0,0.14510686164229472
1136,East Timor,2019,0,0,0.3250843644544432
1137,East Timor,2020,0,0,0.2997750281214848
1138,East Timor,2021,0,0,0.28177727784026996
1139,East Timor,2022,0,0,0.4583802024746907
1140,East Timor,2023,0,0,0.4668166479190101
1141,Australia,2017,0,0,0.07592800899887514
1142,Australia,2018,0,0,0.12429696287964004
1143,Australia,2019,0,0,0.17716535433070865
1144,Australia,2020,0,0,0.1827896512935883
1145,Australia,2021,0,0,0.35883014623172105
1146,Australia,2022,0,0,0.4167604049493813
1147,Australia,2023,0,0,0.3841394825646794
1148,Papua New Guinea,2017,0,0,0.13217097862767155
1149,Papua New Guinea,2018,0,0,0.1597300337457818
1150,Papua New Guinea,2019,0,0,0.14285714285714285
1151,Papua New Guinea,2020,0,0,0.1625421822272216
1152,Papua New Guinea,2021,0,0,0.1512935883014623
1153,Papua New Guinea,2022,0,0,0.15241844769403826
1154,Papua New Guinea,2023,0,0,0.17154105736782901
1155,New Zealand,2017,0,0,0.015185601799775027
1156,New Zealand,2018,0,0,0.01687289088863892
1157,New Zealand,2019,0,0,0.06805399325084364
1158,New Zealand,2020,0,0,0.12485939257592801
1159,New Zealand,2021,0,0,0.17716535433070865
