,country,year,d_protest,preds,preds_proba
486,Laos,2019,0,0,0.09562789717656973
487,Laos,2020,0,0,0.09297302991993256
488,Laos,2021,0,0,0.09076064053940158
489,Laos,2022,0,0,0.09076064053940158
490,Laos,2023,0,0,0.08836388537715971
491,Latvia,2020,1,0,0.4858249051833122
492,Latvia,2021,1,0,0.484368415507796
493,Latvia,2022,1,0,0.46499157184997886
494,Latvia,2023,1,0,0.45982932996207326
495,Lebanon,2017,1,1,0.9041280376457367
496,Lebanon,2018,1,1,0.9019156482652058
497,Lebanon,2019,1,1,0.9019156482652058
498,Lebanon,2020,1,1,0.901362550920073
499,Lebanon,2021,1,1,0.901362550920073
500,Lebanon,2022,1,1,0.8883515943250455
501,Lebanon,2023,1,1,0.8716111813456945
502,Lesotho,2017,0,0,0.025442477876106196
503,Lesotho,2018,0,0,0.025442477876106196
504,Lesotho,2019,0,0,0.032448377581120944
505,Lesotho,2020,0,0,0.023230088495575223
506,Lesotho,2021,0,0,0.025442477876106196
507,Lesotho,2022,0,0,0.023230088495575223
508,Lesotho,2023,0,0,0.024705014749262538
509,Liberia,2017,0,0,0.46049216884393895
510,Liberia,2018,0,0,0.4435305169265348
511,Liberia,2019,1,0,0.41971045792948447
512,Liberia,2020,1,0,0.41322078241326027
513,Liberia,2021,0,0,0.39404674111532506
514,Liberia,2022,0,0,0.38431222784098884
515,Liberia,2023,1,0,0.3762001334457085
516,Libya,2017,1,1,0.9281113122374187
517,Libya,2018,1,1,0.8415313852813853
518,Libya,2019,1,1,0.9350987753642623
519,Libya,2020,1,1,0.9197226691695721
520,Libya,2021,1,1,0.9072393498831552
521,Libya,2022,1,1,0.8825914007329938
522,Libya,2023,1,1,0.8233757454443296
523,Lithuania,2020,1,1,0.5368029217586738
524,Lithuania,2021,1,1,0.5390153111392049
525,Lithuania,2022,1,1,0.5292439247085264
526,Lithuania,2023,1,1,0.5168914173338952
527,Luxembourg,2020,1,1,0.521728824273072
528,Luxembourg,2021,1,1,0.5159766118836915
529,Luxembourg,2022,1,1,0.5074957859249895
530,Luxembourg,2023,1,0,0.48154235145385577
531,Madagascar,2017,0,0,0.32585917646758356
532,Madagascar,2018,0,0,0.38076594005797537
533,Madagascar,2019,1,0,0.3293963656795515
534,Madagascar,2020,1,0,0.3254272337790036
535,Madagascar,2021,1,0,0.3400158347061002
536,Madagascar,2022,1,0,0.3581337234545198
537,Madagascar,2023,1,0,0.3447461339054259
538,Malawi,2017,0,0,0.03987568478718922
539,Malawi,2018,0,0,0.059218289085545724
540,Malawi,2019,1,0,0.06106721449641803
541,Malawi,2020,1,0,0.05363112796741116
542,Malawi,2021,1,0,0.0747629582806574
543,Malawi,2022,1,0,0.05726927939317321
544,Malawi,2023,1,0,0.055662663295406666
545,Malaysia,2018,1,1,0.7927570585756426
546,Malaysia,2019,1,1,0.7927570585756426
547,Malaysia,2020,1,1,0.7927570585756426
548,Malaysia,2021,1,1,0.7927570585756426
549,Malaysia,2022,1,1,0.7861198904340496
550,Malaysia,2023,1,1,0.7798514538558786
551,Maldives,2020,1,1,0.7361514959966287
552,Maldives,2021,1,1,0.7405762747576906
553,Maldives,2022,1,1,0.7427886641382216
554,Maldives,2023,1,1,0.7383638853771597
555,Mali,2017,0,0,0.12972008325990625
556,Mali,2018,1,0,0.12712842712842712
557,Mali,2019,1,0,0.11334664597938932
558,Mali,2020,1,0,0.13617288561978827
559,Mali,2021,1,0,0.13617288561978827
560,Mali,2022,1,0,0.10689384361950732
561,Mali,2023,1,0,0.09612161437382674
562,Malta,2020,1,1,0.5230948869223205
563,Malta,2021,1,0,0.4932276302851523
564,Malta,2022,1,0,0.4814282202556538
565,Malta,2023,1,0,0.46631022615535883
566,Mauritania,2017,1,1,0.621562256573319
567,Mauritania,2018,1,1,0.6533451614756927
568,Mauritania,2019,1,1,0.662863703405739
569,Mauritania,2020,1,1,0.6098611749607329
570,Mauritania,2021,1,1,0.6010116174386091
571,Mauritania,2022,1,1,0.5941900835153052
572,Mauritania,2023,1,1,0.5703173485806233
573,Mauritius,2020,1,0,0.3317021351313386
574,Mauritius,2021,1,0,0.2993459404410732
575,Mauritius,2022,1,0,0.28264240061806434
576,Mauritius,2023,1,0,0.2681881233319287
577,Mexico,2018,1,1,0.7531849787380761
578,Mexico,2019,1,1,0.7584947132513504
579,Mexico,2020,1,1,0.7601171321304065
580,Mexico,2021,1,1,0.7607071026318815
581,Mexico,2022,1,1,0.7300497069302377
582,Mexico,2023,1,1,0.7045940600697237
583,Moldova,2018,1,1,0.5532755653883972
584,Moldova,2019,1,1,0.554049901671583
585,Moldova,2020,1,1,0.5538286627335299
586,Moldova,2021,1,1,0.5673611111111111
587,Moldova,2022,1,1,0.560249859530833
588,Moldova,2023,1,1,0.5626466146930748
