,country,year,d_sb,preds,preds_proba
351,Slovenia,2018,0,0,0.0004484304932735426
352,Slovenia,2019,0,0,0.0
353,Slovenia,2020,0,0,0.0004484304932735426
354,Slovenia,2021,0,0,0.0025411061285500747
355,Slovenia,2022,0,0,0.024526656701544598
356,Slovenia,2023,0,0,0.0808345789735924
357,Greece,2017,0,0,0.06297352124706386
358,Greece,2018,0,0,0.08979500320307494
359,Greece,2019,0,0,0.12007972097658198
360,Greece,2020,0,0,0.20944586803331192
361,Greece,2021,0,0,0.12134173250765183
362,Greece,2022,0,0,0.14418250409281805
363,Greece,2023,0,0,0.1674475051605097
364,Cyprus,2017,0,0,0.004783258594917788
365,Cyprus,2018,0,0,0.004932735426008968
366,Cyprus,2019,0,0,0.0011958146487294468
367,Cyprus,2020,0,0,0.003288490284005979
368,Cyprus,2021,0,0,0.006128550074738415
369,Cyprus,2022,0,0,0.023193109829881133
370,Cyprus,2023,0,0,0.04948501672716917
371,Bulgaria,2017,0,0,0.00500747384155456
372,Bulgaria,2018,0,0,0.026315104924970394
373,Bulgaria,2019,0,0,0.0357932948964339
374,Bulgaria,2020,0,0,0.0535532778133675
375,Bulgaria,2021,0,0,0.05164424514200299
376,Bulgaria,2022,0,0,0.053476404014520605
377,Bulgaria,2023,0,0,0.07885756993380313
378,Moldova,2017,0,0,0.05532868725693838
379,Moldova,2018,0,0,0.07274700884566358
380,Moldova,2019,0,0,0.06138605788830003
381,Moldova,2020,0,0,0.14954791347168028
382,Moldova,2021,0,0,0.1085904852496781
383,Moldova,2022,0,0,0.12372802334685745
384,Moldova,2023,0,0,0.15313616627517973
385,Romania,2017,0,0,0.06868887465300023
386,Romania,2018,0,0,0.11284326286568443
387,Romania,2019,0,0,0.11778240444159731
388,Romania,2020,0,0,0.10883301302583814
389,Romania,2021,0,0,0.17355754857997008
390,Romania,2022,0,0,0.17912235746316463
391,Romania,2023,0,0,0.20193572496263076
392,Russia (Soviet Union),2017,1,1,0.8986141362374546
393,Russia (Soviet Union),2018,1,1,0.8569143711296177
394,Russia (Soviet Union),2019,1,1,0.8327589152252829
395,Russia (Soviet Union),2020,1,0,0.3228573369828976
396,Russia (Soviet Union),2021,1,1,0.8016954943412342
397,Russia (Soviet Union),2022,1,1,0.7431881272688449
398,Russia (Soviet Union),2023,1,1,0.728637625453769
399,Estonia,2017,0,0,0.003736920777279522
400,Estonia,2018,0,0,0.008808456117873157
401,Estonia,2019,0,0,0.012328635490070468
402,Estonia,2020,0,0,0.029892163143284217
403,Estonia,2021,0,0,0.015198590647021141
404,Estonia,2022,0,0,0.02775962701971671
405,Estonia,2023,0,0,0.05710192896291549
406,Latvia,2017,0,0,0.0048878923766816134
407,Latvia,2018,0,0,0.005710014947683109
408,Latvia,2019,0,0,0.007750373692077727
409,Latvia,2020,0,0,0.018624813153961136
410,Latvia,2021,0,0,0.010134529147982064
411,Latvia,2022,0,0,0.024377179870453413
412,Latvia,2023,0,0,0.04273293472845041
413,Lithuania,2017,0,0,0.0028400597907324364
414,Lithuania,2018,0,0,0.009267563527653214
415,Lithuania,2019,0,0,0.005769805680119581
416,Lithuania,2020,0,0,0.0157847533632287
417,Lithuania,2021,0,0,0.01133781763826607
418,Lithuania,2022,0,0,0.020161933233682115
419,Lithuania,2023,0,0,0.04975834578973591
420,Ukraine,2017,1,1,0.6765801836429636
421,Ukraine,2018,1,1,0.6667328635490065
422,Ukraine,2019,1,1,0.5432062780269056
423,Ukraine,2020,1,0,0.45888076796148564
424,Ukraine,2021,1,1,0.5467979927396965
425,Ukraine,2022,1,1,0.5802049967969248
426,Ukraine,2023,0,1,0.5063484945547727
427,Belarus,2017,0,0,0.061563100576553474
428,Belarus,2018,0,0,0.06649690369421311
429,Belarus,2019,0,0,0.06660367285927825
430,Belarus,2020,0,0,0.07409246209694643
431,Belarus,2021,0,0,0.08096839632714076
432,Belarus,2022,0,0,0.08608050395045913
433,Belarus,2023,0,0,0.0951238522314756
434,Armenia,2017,0,0,0.15860986547085199
435,Armenia,2018,1,0,0.09956651718983558
436,Armenia,2019,1,0,0.12245142002989534
437,Armenia,2020,1,0,0.22131345485605572
438,Armenia,2021,1,0,0.12696426144856637
439,Armenia,2022,1,0,0.08554559043348282
440,Armenia,2023,1,0,0.091206491565236
441,Georgia,2017,0,0,0.06309737347853939
442,Georgia,2018,0,0,0.06825432415118515
443,Georgia,2019,0,0,0.07412022207986334
444,Georgia,2020,0,0,0.13703929105274398
445,Georgia,2021,0,0,0.08556374119154389
446,Georgia,2022,0,0,0.10290803615915725
447,Georgia,2023,0,0,0.11437290910385085
448,Azerbaijan,2017,1,1,0.6861627162075594
449,Azerbaijan,2018,1,0,0.37681934657271005
450,Azerbaijan,2019,1,0,0.387101217168482
451,Azerbaijan,2020,1,0,0.3807303010890456
452,Azerbaijan,2021,1,0,0.4304388212684178
453,Azerbaijan,2022,1,0,0.3770104633781766
454,Azerbaijan,2023,1,0,0.3414082852872093
455,Finland,2017,0,0,0.01323937646807602
456,Finland,2018,0,0,0.05469007823267912
457,Finland,2019,0,0,0.034796070894725604
458,Finland,2020,0,0,0.037794149049754436
459,Finland,2021,0,0,0.04506377031040708
460,Finland,2022,0,0,0.05039255463022279
461,Finland,2023,0,0,0.08884440173677842
462,Sweden,2017,0,0,0.006801195814648729
463,Sweden,2018,0,0,0.015739910313901345
464,Sweden,2019,0,0,0.030368709516691576
465,Sweden,2020,0,0,0.036325005338458255
466,Sweden,2021,0,0,0.0594782546800484
467,Sweden,2022,0,0,0.074167200512492
468,Sweden,2023,0,0,0.1022389493914158
469,Norway,2017,0,0,0.04845647377037511
470,Norway,2018,0,0,0.11279450494697135
471,Norway,2019,0,0,0.14986120008541534
472,Norway,2020,0,0,0.17538365719980065
473,Norway,2021,0,0,0.176426791942487
474,Norway,2022,0,0,0.18800768737988463
475,Norway,2023,0,0,0.2036742828671079
476,Denmark,2017,0,0,0.0165695067264574
477,Denmark,2018,0,0,0.013766816143497757
478,Denmark,2019,0,0,0.038018364296391216
479,Denmark,2020,0,0,0.03620969464018792
480,Denmark,2021,0,0,0.04112000854153322
481,Denmark,2022,0,0,0.08207843974660119
482,Denmark,2023,0,0,0.10705601822193753
483,Iceland,2017,0,0,0.027017937219730934
484,Iceland,2018,0,0,0.030062282012954654
485,Iceland,2019,0,0,0.04003665741333904
486,Iceland,2020,0,0,0.12551854224499961
487,Iceland,2021,0,0,0.0920407146416115
488,Iceland,2022,0,0,0.04401843547583458
489,Iceland,2023,0,0,0.07180404299238378
490,Cabo Verde,2017,0,0,0.0717317958573564
491,Cabo Verde,2018,0,0,0.1125912876361307
492,Cabo Verde,2019,0,0,0.21620649156523597
493,Cabo Verde,2020,0,0,0.28606128550074733
494,Cabo Verde,2021,0,0,0.2720931609496631
495,Cabo Verde,2022,0,0,0.21066410420670512
496,Cabo Verde,2023,0,0,0.2291020713218022
497,Guinea-Bissau,2017,0,0,0.14614349775784752
498,Guinea-Bissau,2018,0,0,0.1549476831091181
499,Guinea-Bissau,2019,0,0,0.26598619118798494
500,Guinea-Bissau,2020,0,0,0.3555320663392414
501,Guinea-Bissau,2021,0,0,0.409501032101929
502,Guinea-Bissau,2022,0,0,0.39084845896505094
503,Guinea-Bissau,2023,0,0,0.4399750871948182
504,Equatorial Guinea,2017,0,0,0.11441419318100934
505,Equatorial Guinea,2018,0,0,0.1373311267705887
506,Equatorial Guinea,2019,0,0,0.16731511139582889
507,Equatorial Guinea,2020,0,0,0.21065378318741548
508,Equatorial Guinea,2021,0,0,0.1722179514556196
509,Equatorial Guinea,2022,0,0,0.1829927396967755
510,Equatorial Guinea,2023,0,0,0.3067029681827888
511,Gambia,2017,0,0,0.27714780734960115
512,Gambia,2018,0,0,0.2767083066410422
513,Gambia,2019,0,0,0.28223927293434015
514,Gambia,2020,0,0,0.2705896893340839
515,Gambia,2021,0,0,0.31580138346954484
516,Gambia,2022,0,0,0.3235272649622425
517,Gambia,2023,0,0,0.33345893269660076
518,Mali,2017,1,1,0.5536112890597195
519,Mali,2018,1,1,0.5495700761620046
520,Mali,2019,1,0,0.444905331340309
521,Mali,2020,1,0,0.37950281158801347
522,Mali,2021,1,0,0.3427258167841128
523,Mali,2022,1,0,0.317336109331625
524,Mali,2023,1,0,0.34097373478539406
525,Senegal,2017,0,0,0.3221243181332869
526,Senegal,2018,0,0,0.3480176201476651
527,Senegal,2019,0,0,0.29382049191466236
528,Senegal,2020,0,0,0.39876102472515035
529,Senegal,2021,0,0,0.2622061421388776
530,Senegal,2022,0,0,0.24161677634771805
531,Senegal,2023,0,0,0.27582988760118804
532,Benin,2017,0,0,0.04125774076446721
533,Benin,2018,0,0,0.07729660474055093
534,Benin,2019,0,0,0.16031852800911092
535,Benin,2020,1,0,0.39962879920279026
536,Benin,2021,1,0,0.3192839347996299
537,Benin,2022,1,0,0.37476653142572436
538,Benin,2023,1,0,0.4047078083849387
539,Mauritania,2017,0,0,0.10162075592568867
540,Mauritania,2018,0,0,0.15058082425795433
541,Mauritania,2019,0,0,0.08271834294255818
542,Mauritania,2020,0,0,0.18149797138586377
543,Mauritania,2021,0,0,0.13771193679265428
544,Mauritania,2022,0,0,0.14857819061854932
545,Mauritania,2023,1,0,0.15838387073813082
546,Niger,2017,1,1,0.8129649797138591
547,Niger,2018,1,1,0.7774806036016799
548,Niger,2019,1,1,0.7351697629724535
549,Niger,2020,1,1,0.6603687095166918
550,Niger,2021,1,1,0.5758263933376042
551,Niger,2022,1,1,0.5277930813581039
552,Niger,2023,1,1,0.5151281229980782
553,Ivory Coast,2017,0,0,0.33270553064275044
554,Ivory Coast,2018,0,0,0.47125774076446736
555,Ivory Coast,2019,0,0,0.453524806036017
556,Ivory Coast,2020,0,1,0.5011182290554489
557,Ivory Coast,2021,0,1,0.5240778703110544
558,Ivory Coast,2022,0,0,0.376620044131255
559,Ivory Coast,2023,0,0,0.39452950387927976
560,Guinea,2017,0,0,0.18649797138586374
561,Guinea,2018,0,0,0.18380952380952384
562,Guinea,2019,0,0,0.26560965193252184
563,Guinea,2020,0,0,0.1542889173606662
564,Guinea,2021,0,0,0.1313538330130258
565,Guinea,2022,0,0,0.14541639974375403
566,Guinea,2023,0,0,0.17029041212897708
567,Burkina Faso,2017,1,0,0.05835575485799701
568,Burkina Faso,2018,1,0,0.21155989750160162
569,Burkina Faso,2019,1,0,0.2938340807174889
570,Burkina Faso,2020,1,0,0.2561687341059539
571,Burkina Faso,2021,1,0,0.274423058257139
572,Burkina Faso,2022,1,0,0.14082532564595343
573,Burkina Faso,2023,1,0,0.1632703395259449
574,Liberia,2017,0,0,0.1642779169012353
575,Liberia,2018,0,0,0.20493846213577155
576,Liberia,2019,0,0,0.22831414723791402
577,Liberia,2020,0,0,0.22954833407748204
578,Liberia,2021,0,0,0.20559936326752465
579,Liberia,2022,0,0,0.22425261584454412
580,Liberia,2023,0,0,0.24298953662182368
581,Sierra Leone,2017,0,0,0.25304110936397944
582,Sierra Leone,2018,0,0,0.26786494024162183
583,Sierra Leone,2019,0,0,0.29230191084451157
584,Sierra Leone,2020,0,0,0.30496654566161274
585,Sierra Leone,2021,0,0,0.4635927824044418
586,Sierra Leone,2022,0,0,0.3493248629795715
