,country,year,d_sb,preds,preds_proba
382,Moldova,2021,0,0,0.09090909090909091
383,Moldova,2022,0,0,0.047619047619047616
384,Moldova,2023,0,0,0.1038961038961039
385,Romania,2017,0,0,0.025974025974025976
386,Romania,2018,0,0,0.03463203463203463
387,Romania,2019,0,0,0.025974025974025976
388,Romania,2020,0,0,0.12121212121212122
389,Romania,2021,0,0,0.08658008658008658
390,Romania,2022,0,0,0.06060606060606061
391,Romania,2023,0,0,0.012987012987012988
392,Russia (Soviet Union),2017,1,1,0.70995670995671
393,Russia (Soviet Union),2018,1,1,0.6406926406926406
394,Russia (Soviet Union),2019,1,1,0.6060606060606061
395,Russia (Soviet Union),2020,1,1,0.6406926406926406
396,Russia (Soviet Union),2021,1,1,0.670995670995671
397,Russia (Soviet Union),2022,1,1,0.5714285714285714
398,Russia (Soviet Union),2023,1,1,0.5670995670995671
399,Estonia,2017,0,0,0.017316017316017316
400,Estonia,2018,0,0,0.021645021645021644
401,Estonia,2019,0,0,0.008658008658008658
402,Estonia,2020,0,0,0.0
403,Estonia,2021,0,0,0.021645021645021644
404,Estonia,2022,0,0,0.030303030303030304
405,Estonia,2023,0,0,0.05194805194805195
406,Latvia,2017,0,0,0.0
407,Latvia,2018,0,0,0.008658008658008658
408,Latvia,2019,0,0,0.017316017316017316
409,Latvia,2020,0,0,0.012987012987012988
410,Latvia,2021,0,0,0.021645021645021644
411,Latvia,2022,0,0,0.008658008658008658
412,Latvia,2023,0,0,0.025974025974025976
413,Lithuania,2017,0,0,0.004329004329004329
414,Lithuania,2018,0,0,0.0
415,Lithuania,2019,0,0,0.004329004329004329
416,Lithuania,2020,0,0,0.008658008658008658
417,Lithuania,2021,0,0,0.012987012987012988
418,Lithuania,2022,0,0,0.025974025974025976
419,Lithuania,2023,0,0,0.047619047619047616
420,Ukraine,2017,1,1,0.8311688311688312
421,Ukraine,2018,1,1,0.7748917748917749
422,Ukraine,2019,1,1,0.6103896103896104
423,Ukraine,2020,1,1,0.6103896103896104
424,Ukraine,2021,1,1,0.5974025974025974
425,Ukraine,2022,1,1,0.7619047619047619
426,Ukraine,2023,0,1,0.7445887445887446
427,Belarus,2017,0,0,0.05194805194805195
428,Belarus,2018,0,0,0.06493506493506493
429,Belarus,2019,0,0,0.06926406926406926
430,Belarus,2020,0,0,0.3722943722943723
431,Belarus,2021,0,0,0.354978354978355
432,Belarus,2022,0,0,0.36796536796536794
433,Belarus,2023,0,0,0.37662337662337664
434,Armenia,2017,0,1,0.5541125541125541
435,Armenia,2018,1,0,0.12987012987012986
436,Armenia,2019,1,0,0.1471861471861472
437,Armenia,2020,1,0,0.2510822510822511
438,Armenia,2021,1,0,0.26406926406926406
439,Armenia,2022,1,0,0.24242424242424243
440,Armenia,2023,1,0,0.35064935064935066
441,Georgia,2017,0,0,0.030303030303030304
442,Georgia,2018,0,0,0.030303030303030304
443,Georgia,2019,0,0,0.047619047619047616
444,Georgia,2020,0,0,0.047619047619047616
445,Georgia,2021,0,0,0.04329004329004329
446,Georgia,2022,0,0,0.047619047619047616
447,Georgia,2023,0,0,0.030303030303030304
448,Azerbaijan,2017,1,1,0.8051948051948052
449,Azerbaijan,2018,1,1,0.8268398268398268
450,Azerbaijan,2019,1,1,0.7878787878787878
451,Azerbaijan,2020,1,1,0.8181818181818182
452,Azerbaijan,2021,1,1,0.670995670995671
453,Azerbaijan,2022,1,1,0.5930735930735931
454,Azerbaijan,2023,1,1,0.5887445887445888
455,Finland,2017,0,0,0.004329004329004329
456,Finland,2018,0,0,0.012987012987012988
457,Finland,2019,0,0,0.0
458,Finland,2020,0,0,0.004329004329004329
459,Finland,2021,0,0,0.008658008658008658
460,Finland,2022,0,0,0.008658008658008658
461,Finland,2023,0,0,0.06493506493506493
462,Sweden,2017,0,0,0.008658008658008658
463,Sweden,2018,0,0,0.008658008658008658
464,Sweden,2019,0,0,0.008658008658008658
465,Sweden,2020,0,0,0.017316017316017316
466,Sweden,2021,0,0,0.021645021645021644
467,Sweden,2022,0,0,0.017316017316017316
468,Sweden,2023,0,0,0.05194805194805195
469,Norway,2017,0,0,0.012987012987012988
470,Norway,2018,0,0,0.017316017316017316
471,Norway,2019,0,0,0.012987012987012988
472,Norway,2020,0,0,0.03896103896103896
473,Norway,2021,0,0,0.05194805194805195
474,Norway,2022,0,0,0.03896103896103896
475,Norway,2023,0,0,0.047619047619047616
476,Denmark,2017,0,0,0.0
477,Denmark,2018,0,0,0.0
478,Denmark,2019,0,0,0.004329004329004329
479,Denmark,2020,0,0,0.004329004329004329
480,Denmark,2021,0,0,0.0
481,Denmark,2022,0,0,0.0
482,Denmark,2023,0,0,0.008658008658008658
483,Iceland,2017,0,0,0.030303030303030304
