,country,year,d_ns,preds,preds_proba
509,Equatorial Guinea,2022,0,0,0.15586807489462357
510,Equatorial Guinea,2023,0,0,0.154946245986069
511,Gambia,2017,0,0,0.010569426885798568
512,Gambia,2018,0,0,0.009015486725663718
513,Gambia,2019,0,0,0.0
514,Gambia,2020,0,0,0.0
515,Gambia,2021,0,0,0.007079646017699116
516,Gambia,2022,0,0,0.010421934260429836
517,Gambia,2023,0,0,0.00847819216182048
518,Mali,2017,1,1,0.8152891295037317
519,Mali,2018,1,1,0.8259778876482422
520,Mali,2019,1,1,0.6908879407220117
521,Mali,2020,1,1,0.8197552386158588
522,Mali,2021,1,1,0.8343821247582315
523,Mali,2022,1,1,0.8319916747460996
524,Mali,2023,1,1,0.8290523574262515
525,Senegal,2017,0,0,0.003044669195111673
526,Senegal,2018,0,0,0.00960809102402023
527,Senegal,2019,0,0,0.009190195252142154
528,Senegal,2020,0,0,0.021084421969377716
529,Senegal,2021,0,0,0.033985096761645434
530,Senegal,2022,0,0,0.0400201629737028
531,Senegal,2023,0,0,0.020757450514087682
532,Benin,2017,0,0,0.06302731806050389
533,Benin,2018,0,0,0.060093747206579055
534,Benin,2019,0,0,0.2038474983718347
535,Benin,2020,0,0,0.23192010177629654
536,Benin,2021,0,0,0.24213147963147968
537,Benin,2022,0,0,0.23435667700048227
538,Benin,2023,0,0,0.20808677556465172
539,Mauritania,2017,0,0,0.08950820872834145
540,Mauritania,2018,0,0,0.05912000364433992
541,Mauritania,2019,0,0,0.0797991155845138
542,Mauritania,2020,0,0,0.07887982838204076
543,Mauritania,2021,0,0,0.0679080874877335
544,Mauritania,2022,0,0,0.09406460673053595
545,Mauritania,2023,0,0,0.023634680216538622
546,Niger,2017,1,0,0.3481134155912917
547,Niger,2018,1,0,0.3597276003249453
548,Niger,2019,0,0,0.4785618142919026
549,Niger,2020,0,1,0.5472178816758464
550,Niger,2021,1,1,0.531232901808123
551,Niger,2022,1,1,0.522331306844581
552,Niger,2023,1,1,0.8193640491759968
553,Ivory Coast,2017,0,1,0.5141469887045108
554,Ivory Coast,2018,0,0,0.34626464980447275
555,Ivory Coast,2019,0,0,0.09105866478654089
556,Ivory Coast,2020,0,1,0.5131000452350011
557,Ivory Coast,2021,0,0,0.3087701998100228
558,Ivory Coast,2022,0,0,0.23069879358596168
559,Ivory Coast,2023,0,0,0.24410745351010835
560,Guinea,2017,0,0,0.19662964248141243
561,Guinea,2018,0,0,0.2565402210866813
562,Guinea,2019,0,0,0.2762133269876633
563,Guinea,2020,1,0,0.2940400535175391
564,Guinea,2021,1,0,0.3021622981246874
565,Guinea,2022,0,0,0.25039605183410507
566,Guinea,2023,0,0,0.20070340794898328
567,Burkina Faso,2017,1,0,0.20678721475181644
568,Burkina Faso,2018,1,0,0.31722505616310925
569,Burkina Faso,2019,1,0,0.3983590156156527
570,Burkina Faso,2020,1,0,0.4741292569279292
571,Burkina Faso,2021,1,1,0.5994312472188581
572,Burkina Faso,2022,1,1,0.5896742699286949
573,Burkina Faso,2023,1,1,0.6721998134608758
574,Liberia,2017,0,0,0.07599224153427696
575,Liberia,2018,0,0,0.21430506671592056
576,Liberia,2019,0,0,0.08235004483052376
577,Liberia,2020,0,0,0.08294717385685632
578,Liberia,2021,0,0,0.208267856774494
579,Liberia,2022,0,0,0.2112071740943423
580,Liberia,2023,0,0,0.19632412312656983
581,Sierra Leone,2017,0,0,0.013322702371374937
582,Sierra Leone,2018,0,0,0.06909794360015598
